"Step","dual_agent_nyc_man_south_mode2 - combined/total_reward","dual_agent_nyc_man_south_mode2 - combined/total_reward__MIN","dual_agent_nyc_man_south_mode2 - combined/total_reward__MAX"
"4379","4759.74951171875","4759.74951171875","4759.74951171875"
"4392","6184.64404296875","6184.64404296875","6184.64404296875"
"4402","5456.85498046875","5456.85498046875","5456.85498046875"
"4413","6679.1337890625","6679.1337890625","6679.1337890625"
"4415","7113.51171875","7113.51171875","7113.51171875"
"4420","6266.18408203125","6266.18408203125","6266.18408203125"
"4424","5761.76904296875","5761.76904296875","5761.76904296875"
"4425","5782.83447265625","5782.83447265625","5782.83447265625"
"4429","6497.0439453125","6497.0439453125","6497.0439453125"
"4443","5281.74609375","5281.74609375","5281.74609375"
"4445","5312.7919921875","5312.7919921875","5312.7919921875"
"4447","6666.494140625","6666.494140625","6666.494140625"
"4453","5570.416015625","5570.416015625","5570.416015625"
"4465","6440.8466796875","6440.8466796875","6440.8466796875"
"4478","6850.8037109375","6850.8037109375","6850.8037109375"
"4481","7354.32958984375","7354.32958984375","7354.32958984375"
"4487","6788.8193359375","6788.8193359375","6788.8193359375"
"4489","7182.1298828125","7182.1298828125","7182.1298828125"
"4491","5706.783203125","5706.783203125","5706.783203125"
"4494","6457.5458984375","6457.5458984375","6457.5458984375"
"4502","5537.98828125","5537.98828125","5537.98828125"
"4505","6242.2158203125","6242.2158203125","6242.2158203125"
"4510","6675.86328125","6675.86328125","6675.86328125"
"4526","6661.1025390625","6661.1025390625","6661.1025390625"
"4527","6050.779296875","6050.779296875","6050.779296875"
"4553","5981.4853515625","5981.4853515625","5981.4853515625"
"4579","6268.4794921875","6268.4794921875","6268.4794921875"
"4609","6327.9658203125","6327.9658203125","6327.9658203125"
"4618","6487.634765625","6487.634765625","6487.634765625"
"4631","5566.9189453125","5566.9189453125","5566.9189453125"
"4637","5803.501953125","5803.501953125","5803.501953125"
"4648","6726.9853515625","6726.9853515625","6726.9853515625"
"4650","5169.70654296875","5169.70654296875","5169.70654296875"
"4651","6131.083984375","6131.083984375","6131.083984375"
"4658","5168.8857421875","5168.8857421875","5168.8857421875"
"4659","6493.943359375","6493.943359375","6493.943359375"
"4666","6273.19384765625","6273.19384765625","6273.19384765625"
"4672","7218.1494140625","7218.1494140625","7218.1494140625"
"4689","4635.51171875","4635.51171875","4635.51171875"
"4694","5737.78662109375","5737.78662109375","5737.78662109375"
"4729","6690.65771484375","6690.65771484375","6690.65771484375"
"4735","5964.40234375","5964.40234375","5964.40234375"
"4756","7266.453125","7266.453125","7266.453125"
"4762","6004.25927734375","6004.25927734375","6004.25927734375"
"4774","6621.29248046875","6621.29248046875","6621.29248046875"
"4799","6628.29541015625","6628.29541015625","6628.29541015625"
"4860","7614.9873046875","7614.9873046875","7614.9873046875"
"4890","5999.9931640625","5999.9931640625","5999.9931640625"
"4911","7611.595703125","7611.595703125","7611.595703125"
"4919","6101.33837890625","6101.33837890625","6101.33837890625"
"4923","7039.908203125","7039.908203125","7039.908203125"
"4935","5477.912109375","5477.912109375","5477.912109375"
"4937","6033.4638671875","6033.4638671875","6033.4638671875"
"4942","6950.6162109375","6950.6162109375","6950.6162109375"
"4950","7485.57861328125","7485.57861328125","7485.57861328125"
"4951","6632.37548828125","6632.37548828125","6632.37548828125"
"4967","6573.59814453125","6573.59814453125","6573.59814453125"
"4968","5535.193359375","5535.193359375","5535.193359375"
"4979","6574.50048828125","6574.50048828125","6574.50048828125"
"5004","6190.681640625","6190.681640625","6190.681640625"
"5015","7209.15087890625","7209.15087890625","7209.15087890625"
"5019","6773.19970703125","6773.19970703125","6773.19970703125"
"5035","7183.0166015625","7183.0166015625","7183.0166015625"
"5038","6440.310546875","6440.310546875","6440.310546875"
"5041","5989.427734375","5989.427734375","5989.427734375"
"5056","6967.859375","6967.859375","6967.859375"
