"Step","dual_agent_nyc_man_south_mode1 - combined/total_reward","dual_agent_nyc_man_south_mode1 - combined/total_reward__MIN","dual_agent_nyc_man_south_mode1 - combined/total_reward__MAX"
"3536","10182.16796875","10182.16796875","10182.16796875"
"3543","10133.578125","10133.578125","10133.578125"
"3557","9874.638671875","9874.638671875","9874.638671875"
"3563","8935.046875","8935.046875","8935.046875"
"3566","10626.16796875","10626.16796875","10626.16796875"
"3571","9312.236328125","9312.236328125","9312.236328125"
"3577","9739.71875","9739.71875","9739.71875"
"3588","10114.2109375","10114.2109375","10114.2109375"
"3595","9921.509765625","9921.509765625","9921.509765625"
"3599","9973.140625","9973.140625","9973.140625"
"3601","10880.615234375","10880.615234375","10880.615234375"
"3602","9489.775390625","9489.775390625","9489.775390625"
"3608","9697.7578125","9697.7578125","9697.7578125"
"3610","11027.78515625","11027.78515625","11027.78515625"
"3629","10204.3955078125","10204.3955078125","10204.3955078125"
"3633","11462.50390625","11462.50390625","11462.50390625"
"3648","10065.701171875","10065.701171875","10065.701171875"
"3656","9908.59375","9908.59375","9908.59375"
"3667","9838.3515625","9838.3515625","9838.3515625"
"3673","10189.677734375","10189.677734375","10189.677734375"
"3678","9938.05859375","9938.05859375","9938.05859375"
"3679","10656.130859375","10656.130859375","10656.130859375"
"3740","9944.79296875","9944.79296875","9944.79296875"
"3749","9716.271484375","9716.271484375","9716.271484375"
"3750","10009.861328125","10009.861328125","10009.861328125"
"3758","11115.138671875","11115.138671875","11115.138671875"
"3765","10152.23046875","10152.23046875","10152.23046875"
"3767","9585.3154296875","9585.3154296875","9585.3154296875"
"3789","9493.681640625","9493.681640625","9493.681640625"
"3794","10492.46875","10492.46875","10492.46875"
"3803","10875.388671875","10875.388671875","10875.388671875"
"3815","10463.880859375","10463.880859375","10463.880859375"
"3818","10673.4658203125","10673.4658203125","10673.4658203125"
"3836","10452.97265625","10452.97265625","10452.97265625"
"3838","9828.05859375","9828.05859375","9828.05859375"
"3849","10255.779296875","10255.779296875","10255.779296875"
"3857","9896.34375","9896.34375","9896.34375"
"3871","9697.87109375","9697.87109375","9697.87109375"
"3878","9111.07421875","9111.07421875","9111.07421875"
"3883","10931.7470703125","10931.7470703125","10931.7470703125"
"3887","9914.740234375","9914.740234375","9914.740234375"
"3889","10120.2841796875","10120.2841796875","10120.2841796875"
"3892","10956.787109375","10956.787109375","10956.787109375"
"3910","10688.04296875","10688.04296875","10688.04296875"
"3921","9153.58984375","9153.58984375","9153.58984375"
"3923","10659.2919921875","10659.2919921875","10659.2919921875"
"3931","11067.8623046875","11067.8623046875","11067.8623046875"
"3951","10819.37890625","10819.37890625","10819.37890625"
"3958","11115.07421875","11115.07421875","11115.07421875"
"3961","10784.97265625","10784.97265625","10784.97265625"
"3974","10227.869140625","10227.869140625","10227.869140625"
"3993","10840.3349609375","10840.3349609375","10840.3349609375"
"4009","11539.138671875","11539.138671875","11539.138671875"
"4012","11104.27734375","11104.27734375","11104.27734375"
"4016","9967.431640625","9967.431640625","9967.431640625"
"4021","11281.4453125","11281.4453125","11281.4453125"
"4032","10737.583984375","10737.583984375","10737.583984375"
"4040","9204.212890625","9204.212890625","9204.212890625"
"4054","10561.26953125","10561.26953125","10561.26953125"
"4066","11259.865234375","11259.865234375","11259.865234375"
"4074","10301.134765625","10301.134765625","10301.134765625"
"4091","11145.9794921875","11145.9794921875","11145.9794921875"
"4101","10744.517578125","10744.517578125","10744.517578125"
"4104","10363.845703125","10363.845703125","10363.845703125"
"4114","9940.1474609375","9940.1474609375","9940.1474609375"
"4131","10368.916015625","10368.916015625","10368.916015625"
"4140","10342.5234375","10342.5234375","10342.5234375"
"4148","10333.322265625","10333.322265625","10333.322265625"
"4162","10463.6376953125","10463.6376953125","10463.6376953125"
"4163","10072.228515625","10072.228515625","10072.228515625"
"4175","10718.5771484375","10718.5771484375","10718.5771484375"
"4181","10556.3603515625","10556.3603515625","10556.3603515625"
"4184","10035.6240234375","10035.6240234375","10035.6240234375"
"4212","11574.990234375","11574.990234375","11574.990234375"
"4213","10861.51171875","10861.51171875","10861.51171875"
"4229","11147.6279296875","11147.6279296875","11147.6279296875"
"4247","10054.3505859375","10054.3505859375","10054.3505859375"
"4281","10983.55859375","10983.55859375","10983.55859375"
"4295","11079.515625","11079.515625","11079.515625"
"4318","10868.849609375","10868.849609375","10868.849609375"
"4321","11390.447265625","11390.447265625","11390.447265625"
"4337","11120.552734375","11120.552734375","11120.552734375"
"4341","10802.53125","10802.53125","10802.53125"
"4349","10328.484375","10328.484375","10328.484375"
"4358","10344.251953125","10344.251953125","10344.251953125"
"4359","10133.7529296875","10133.7529296875","10133.7529296875"
"4369","11247.068359375","11247.068359375","11247.068359375"
"4377","11609.583984375","11609.583984375","11609.583984375"
"4379","9929.9453125","9929.9453125","9929.9453125"
"4392","9483.974609375","9483.974609375","9483.974609375"
"4402","11064.9462890625","11064.9462890625","11064.9462890625"
"4413","11136","11136","11136"
"4415","10469.822265625","10469.822265625","10469.822265625"
"4420","10239.7216796875","10239.7216796875","10239.7216796875"
"4424","11074.806640625","11074.806640625","11074.806640625"
"4425","10835.4951171875","10835.4951171875","10835.4951171875"
"4429","10944.2138671875","10944.2138671875","10944.2138671875"
"4443","10684.8603515625","10684.8603515625","10684.8603515625"
"4445","9915.0859375","9915.0859375","9915.0859375"
"4447","11048.6123046875","11048.6123046875","11048.6123046875"
"4453","11490.865234375","11490.865234375","11490.865234375"
"4465","9979.646484375","9979.646484375","9979.646484375"
"4478","10717.1640625","10717.1640625","10717.1640625"
"4481","10844.927734375","10844.927734375","10844.927734375"
"4487","11713.021484375","11713.021484375","11713.021484375"
"4489","10914.669921875","10914.669921875","10914.669921875"
"4491","11695.0390625","11695.0390625","11695.0390625"
"4494","10600.0849609375","10600.0849609375","10600.0849609375"
"4502","10340.291015625","10340.291015625","10340.291015625"
"4505","10999.208984375","10999.208984375","10999.208984375"
"4510","11877.884765625","11877.884765625","11877.884765625"
"4526","10818.0078125","10818.0078125","10818.0078125"
"4527","10029.359375","10029.359375","10029.359375"
"4553","10690.1962890625","10690.1962890625","10690.1962890625"
"4579","10146.97265625","10146.97265625","10146.97265625"
"4609","10995.74609375","10995.74609375","10995.74609375"
"4618","11514.1396484375","11514.1396484375","11514.1396484375"
"4631","10249.51171875","10249.51171875","10249.51171875"
"4637","10595.85546875","10595.85546875","10595.85546875"
"4648","10764.677734375","10764.677734375","10764.677734375"
"4650","10401.4345703125","10401.4345703125","10401.4345703125"
"4651","9972.51953125","9972.51953125","9972.51953125"
"4658","12190.2734375","12190.2734375","12190.2734375"
"4659","11099.533203125","11099.533203125","11099.533203125"
"4666","10649.599609375","10649.599609375","10649.599609375"
"4672","10796.623046875","10796.623046875","10796.623046875"
"4689","10346.318359375","10346.318359375","10346.318359375"
"4694","10630.8583984375","10630.8583984375","10630.8583984375"
"4729","10406.576171875","10406.576171875","10406.576171875"
"4735","10531.490234375","10531.490234375","10531.490234375"
"4756","10811.736328125","10811.736328125","10811.736328125"
"4762","11208.326171875","11208.326171875","11208.326171875"
"4774","11323.841796875","11323.841796875","11323.841796875"
"4799","11001.7236328125","11001.7236328125","11001.7236328125"
"4860","11104.91796875","11104.91796875","11104.91796875"
"4890","10615.197265625","10615.197265625","10615.197265625"
"4911","10276.2998046875","10276.2998046875","10276.2998046875"
"4919","11346.291015625","11346.291015625","11346.291015625"
"4923","10758.5947265625","10758.5947265625","10758.5947265625"
"4935","10500.568359375","10500.568359375","10500.568359375"
"4937","12211.8515625","12211.8515625","12211.8515625"
"4942","11164.07421875","11164.07421875","11164.07421875"
"4950","11386.439453125","11386.439453125","11386.439453125"
"4951","10560.080078125","10560.080078125","10560.080078125"
"4967","10815.1953125","10815.1953125","10815.1953125"
"4968","9732.376953125","9732.376953125","9732.376953125"
"4979","11957.1591796875","11957.1591796875","11957.1591796875"
"5004","11813.708984375","11813.708984375","11813.708984375"
"5015","11103.556640625","11103.556640625","11103.556640625"
"5019","11498.1591796875","11498.1591796875","11498.1591796875"
"5035","11547.556640625","11547.556640625","11547.556640625"
"5038","10772.916015625","10772.916015625","10772.916015625"
"5041","10897.173828125","10897.173828125","10897.173828125"
"5056","11419.7177734375","11419.7177734375","11419.7177734375"
"5062","11241.140625","11241.140625","11241.140625"
"5065","11017.341796875","11017.341796875","11017.341796875"
"5074","10779.41796875","10779.41796875","10779.41796875"
"5076","11653.91015625","11653.91015625","11653.91015625"
"5078","11196.12890625","11196.12890625","11196.12890625"
"5091","10846.005859375","10846.005859375","10846.005859375"
"5113","11348.19921875","11348.19921875","11348.19921875"
"5128","10870.67578125","10870.67578125","10870.67578125"
"5140","11448.2041015625","11448.2041015625","11448.2041015625"
"5158","11587.328125","11587.328125","11587.328125"
"5164","11424.8173828125","11424.8173828125","11424.8173828125"
"5167","11033.966796875","11033.966796875","11033.966796875"
"5168","10652.720703125","10652.720703125","10652.720703125"
"5179","11696.53125","11696.53125","11696.53125"
"5210","10195.8984375","10195.8984375","10195.8984375"
"5218","10824.595703125","10824.595703125","10824.595703125"
"5233","11471.240234375","11471.240234375","11471.240234375"
"5239","11790.609375","11790.609375","11790.609375"
"5240","11002.2607421875","11002.2607421875","11002.2607421875"
"5242","11931.947265625","11931.947265625","11931.947265625"
"5248","10647.880859375","10647.880859375","10647.880859375"
"5266","10948.470703125","10948.470703125","10948.470703125"
"5267","11767.9677734375","11767.9677734375","11767.9677734375"
"5294","10260.01171875","10260.01171875","10260.01171875"
"5304","10163.0546875","10163.0546875","10163.0546875"
"5313","11462.712890625","11462.712890625","11462.712890625"
