"Step","dual_agent_nyc_man_south_no_info_mode1 - combined/total_reward","dual_agent_nyc_man_south_no_info_mode1 - combined/total_reward__MIN","dual_agent_nyc_man_south_no_info_mode1 - combined/total_reward__MAX"
"454","7504.6220703125","7504.6220703125","7504.6220703125"
"464","6499.8837890625","6499.8837890625","6499.8837890625"
"471","7360.28125","7360.28125","7360.28125"
"476","7114.662109375","7114.662109375","7114.662109375"
"489","6410.4951171875","6410.4951171875","6410.4951171875"
"514","7812.66015625","7812.66015625","7812.66015625"
"518","7743.97998046875","7743.97998046875","7743.97998046875"
"533","7594.9404296875","7594.9404296875","7594.9404296875"
"548","6739.20703125","6739.20703125","6739.20703125"
"549","7954.2939453125","7954.2939453125","7954.2939453125"
"567","7821.3291015625","7821.3291015625","7821.3291015625"
"574","7304.451171875","7304.451171875","7304.451171875"
"577","7356.91748046875","7356.91748046875","7356.91748046875"
"584","7803.9296875","7803.9296875","7803.9296875"
"585","7207.34765625","7207.34765625","7207.34765625"
"588","7678.3984375","7678.3984375","7678.3984375"
"594","6639.517578125","6639.517578125","6639.517578125"
"612","7689.47802734375","7689.47802734375","7689.47802734375"
"645","7918.6142578125","7918.6142578125","7918.6142578125"
"651","7780.87255859375","7780.87255859375","7780.87255859375"
"662","8119.19970703125","8119.19970703125","8119.19970703125"
"675","7479.0693359375","7479.0693359375","7479.0693359375"
"685","8231.3115234375","8231.3115234375","8231.3115234375"
"702","8231.0078125","8231.0078125","8231.0078125"
"751","7452.36328125","7452.36328125","7452.36328125"
"754","8975.51953125","8975.51953125","8975.51953125"
"762","7872.20361328125","7872.20361328125","7872.20361328125"
"788","6979.8779296875","6979.8779296875","6979.8779296875"
"801","8151.40673828125","8151.40673828125","8151.40673828125"
"806","7838.3017578125","7838.3017578125","7838.3017578125"
"812","7927.8837890625","7927.8837890625","7927.8837890625"
"839","8076.1787109375","8076.1787109375","8076.1787109375"
"881","6771.16015625","6771.16015625","6771.16015625"
"882","6973.201171875","6973.201171875","6973.201171875"
"884","8576.025390625","8576.025390625","8576.025390625"
"885","7807.05078125","7807.05078125","7807.05078125"
"913","8366.84765625","8366.84765625","8366.84765625"
"921","7291.0498046875","7291.0498046875","7291.0498046875"
"938","8049.4873046875","8049.4873046875","8049.4873046875"
"947","8333.861328125","8333.861328125","8333.861328125"
"961","7796.8818359375","7796.8818359375","7796.8818359375"
"962","7480.939453125","7480.939453125","7480.939453125"
"964","7820.1455078125","7820.1455078125","7820.1455078125"
"971","8072.24609375","8072.24609375","8072.24609375"
"975","8072.421875","8072.421875","8072.421875"
"990","8361.220703125","8361.220703125","8361.220703125"
"996","8877.1640625","8877.1640625","8877.1640625"
"997","8319.056640625","8319.056640625","8319.056640625"
"1000","7196.69970703125","7196.69970703125","7196.69970703125"
"1010","7844.5361328125","7844.5361328125","7844.5361328125"
"1020","8258.62890625","8258.62890625","8258.62890625"
"1025","7442.57958984375","7442.57958984375","7442.57958984375"
"1049","7707.361328125","7707.361328125","7707.361328125"
"1066","8335.54296875","8335.54296875","8335.54296875"
"1074","6425.1015625","6425.1015625","6425.1015625"
"1084","8284.841796875","8284.841796875","8284.841796875"
"1103","8321.982421875","8321.982421875","8321.982421875"
"1112","7671.2685546875","7671.2685546875","7671.2685546875"
"1128","8372.515625","8372.515625","8372.515625"
"1130","7601.0693359375","7601.0693359375","7601.0693359375"
"1136","8078.5634765625","8078.5634765625","8078.5634765625"
"1163","7372.04296875","7372.04296875","7372.04296875"
"1164","9659.958984375","9659.958984375","9659.958984375"
"1167","7452.26708984375","7452.26708984375","7452.26708984375"
"1182","7539.7001953125","7539.7001953125","7539.7001953125"
"1211","8781.126953125","8781.126953125","8781.126953125"
"1216","7673.296875","7673.296875","7673.296875"
"1224","7165.8896484375","7165.8896484375","7165.8896484375"
"1232","7752.4658203125","7752.4658203125","7752.4658203125"
"1238","8649.2490234375","8649.2490234375","8649.2490234375"
"1252","8124.583984375","8124.583984375","8124.583984375"
"1268","8239.873046875","8239.873046875","8239.873046875"
"1271","8157.099609375","8157.099609375","8157.099609375"
"1273","8274.9453125","8274.9453125","8274.9453125"
"1301","7765.0576171875","7765.0576171875","7765.0576171875"
"1325","7842.9912109375","7842.9912109375","7842.9912109375"
"1326","6904.14453125","6904.14453125","6904.14453125"
"1350","8491.0576171875","8491.0576171875","8491.0576171875"
"1351","8714.048828125","8714.048828125","8714.048828125"
"1362","8405.169921875","8405.169921875","8405.169921875"
"1364","8502.89453125","8502.89453125","8502.89453125"
"1366","8518.583984375","8518.583984375","8518.583984375"
"1373","6921.9072265625","6921.9072265625","6921.9072265625"
"1403","8016.0205078125","8016.0205078125","8016.0205078125"
"1408","7887.62109375","7887.62109375","7887.62109375"
"1424","8195.9970703125","8195.9970703125","8195.9970703125"
"1428","8707.0771484375","8707.0771484375","8707.0771484375"
"1446","8011.73046875","8011.73046875","8011.73046875"
"1447","8481.4169921875","8481.4169921875","8481.4169921875"
"1448","8772.748046875","8772.748046875","8772.748046875"
"1464","8243.79296875","8243.79296875","8243.79296875"
"1465","8399.50390625","8399.50390625","8399.50390625"
"1470","7660.4658203125","7660.4658203125","7660.4658203125"
"1472","9159.671875","9159.671875","9159.671875"
"1486","7746.52490234375","7746.52490234375","7746.52490234375"
"1487","8027.244140625","8027.244140625","8027.244140625"
"1494","7692.541015625","7692.541015625","7692.541015625"
"1501","6565.421875","6565.421875","6565.421875"
"1507","6361.02685546875","6361.02685546875","6361.02685546875"
"1511","7950.498046875","7950.498046875","7950.498046875"
"1512","7994.9658203125","7994.9658203125","7994.9658203125"
"1531","9430.30078125","9430.30078125","9430.30078125"
"1540","9228.2265625","9228.2265625","9228.2265625"
"1541","8717.9453125","8717.9453125","8717.9453125"
"1551","9409.3466796875","9409.3466796875","9409.3466796875"
"1574","8172.13720703125","8172.13720703125","8172.13720703125"
"1576","8045.826171875","8045.826171875","8045.826171875"
"1589","8080.8271484375","8080.8271484375","8080.8271484375"
"1598","8105.31201171875","8105.31201171875","8105.31201171875"
"1600","8942.6962890625","8942.6962890625","8942.6962890625"
"1613","7875.7177734375","7875.7177734375","7875.7177734375"
"1650","8009.9501953125","8009.9501953125","8009.9501953125"
"1657","8043.76025390625","8043.76025390625","8043.76025390625"
"1665","8752.3544921875","8752.3544921875","8752.3544921875"
"1686","8630.41796875","8630.41796875","8630.41796875"
"1700","8389.017578125","8389.017578125","8389.017578125"
"1702","8216.0966796875","8216.0966796875","8216.0966796875"
"1709","8103.248046875","8103.248046875","8103.248046875"
"1714","7756.126953125","7756.126953125","7756.126953125"
"1716","8529.216796875","8529.216796875","8529.216796875"
"1718","8186.3544921875","8186.3544921875","8186.3544921875"
"1732","9448.669921875","9448.669921875","9448.669921875"
"1741","7951.3291015625","7951.3291015625","7951.3291015625"
"1752","8311.435546875","8311.435546875","8311.435546875"
"1760","7834.138671875","7834.138671875","7834.138671875"
"1773","7682.5439453125","7682.5439453125","7682.5439453125"
"1782","8526.033203125","8526.033203125","8526.033203125"
"1792","8501.1875","8501.1875","8501.1875"
"1796","8219.158203125","8219.158203125","8219.158203125"
"1800","9675.486328125","9675.486328125","9675.486328125"
"1803","8835.041015625","8835.041015625","8835.041015625"
"1810","8962.3359375","8962.3359375","8962.3359375"
"1814","9372.759765625","9372.759765625","9372.759765625"
"1821","8578.779296875","8578.779296875","8578.779296875"
"1822","8418.80859375","8418.80859375","8418.80859375"
"1828","8540.0595703125","8540.0595703125","8540.0595703125"
"1830","8558.1162109375","8558.1162109375","8558.1162109375"
"1832","8537.75390625","8537.75390625","8537.75390625"
"1833","9025.966796875","9025.966796875","9025.966796875"
"1836","8646.78125","8646.78125","8646.78125"
"1843","8018.09423828125","8018.09423828125","8018.09423828125"
"1846","8171.4052734375","8171.4052734375","8171.4052734375"
"1859","9687.08203125","9687.08203125","9687.08203125"
"1861","8565.1962890625","8565.1962890625","8565.1962890625"
"1878","7998.7333984375","7998.7333984375","7998.7333984375"
"1893","8013.060546875","8013.060546875","8013.060546875"
"1897","7886.921875","7886.921875","7886.921875"
"1933","9100.8173828125","9100.8173828125","9100.8173828125"
"1944","8797.4609375","8797.4609375","8797.4609375"
"1951","9059.91015625","9059.91015625","9059.91015625"
"1956","9061.953125","9061.953125","9061.953125"
"1959","7813.41455078125","7813.41455078125","7813.41455078125"
"1985","9784.8095703125","9784.8095703125","9784.8095703125"
"1991","8370.744140625","8370.744140625","8370.744140625"
"2006","8238.6865234375","8238.6865234375","8238.6865234375"
"2014","9255.55859375","9255.55859375","9255.55859375"
"2016","9173.1044921875","9173.1044921875","9173.1044921875"
"2028","9230.892578125","9230.892578125","9230.892578125"
"2034","8950.7490234375","8950.7490234375","8950.7490234375"
"2039","9003.2236328125","9003.2236328125","9003.2236328125"
"2049","8798.4287109375","8798.4287109375","8798.4287109375"
"2067","8026.912109375","8026.912109375","8026.912109375"
"2068","8907.583984375","8907.583984375","8907.583984375"
"2090","9209.177734375","9209.177734375","9209.177734375"
"2098","8963.6435546875","8963.6435546875","8963.6435546875"
"2105","8342.08203125","8342.08203125","8342.08203125"
"2110","9634.337890625","9634.337890625","9634.337890625"
"2131","9097.20703125","9097.20703125","9097.20703125"
"2135","9137.740234375","9137.740234375","9137.740234375"
"2141","8416.98828125","8416.98828125","8416.98828125"
"2143","8606.619140625","8606.619140625","8606.619140625"
"2152","8945.5126953125","8945.5126953125","8945.5126953125"
"2164","10088.6953125","10088.6953125","10088.6953125"
"2171","8912.94140625","8912.94140625","8912.94140625"
"2184","9170.083984375","9170.083984375","9170.083984375"
"2187","8657.859375","8657.859375","8657.859375"
"2189","9133.95703125","9133.95703125","9133.95703125"
"2192","9461.2392578125","9461.2392578125","9461.2392578125"
"2201","8935.642578125","8935.642578125","8935.642578125"
"2203","10113.2734375","10113.2734375","10113.2734375"
"2209","9753.7861328125","9753.7861328125","9753.7861328125"
"2213","8799.521484375","8799.521484375","8799.521484375"
"2247","9291.908203125","9291.908203125","9291.908203125"
"2263","8383.6044921875","8383.6044921875","8383.6044921875"
"2271","9576.64453125","9576.64453125","9576.64453125"
"2272","9315.537109375","9315.537109375","9315.537109375"
"2283","9350.560546875","9350.560546875","9350.560546875"
"2295","7989.083984375","7989.083984375","7989.083984375"
"2302","8790.419921875","8790.419921875","8790.419921875"
"2321","9249.99609375","9249.99609375","9249.99609375"
"2328","9246.55078125","9246.55078125","9246.55078125"
"2334","8388.2666015625","8388.2666015625","8388.2666015625"
"2343","8376.13671875","8376.13671875","8376.13671875"
"2352","9203.3271484375","9203.3271484375","9203.3271484375"
"2356","9018.5419921875","9018.5419921875","9018.5419921875"
"2378","9091.705078125","9091.705078125","9091.705078125"
"2382","9715.29296875","9715.29296875","9715.29296875"
"2400","9084.380859375","9084.380859375","9084.380859375"
"2406","10043.896484375","10043.896484375","10043.896484375"
"2410","9374.83984375","9374.83984375","9374.83984375"
"2419","9197.6025390625","9197.6025390625","9197.6025390625"
"2422","9714.548828125","9714.548828125","9714.548828125"
"2428","9981.876953125","9981.876953125","9981.876953125"
"2429","9355.65234375","9355.65234375","9355.65234375"
"2454","9301.7646484375","9301.7646484375","9301.7646484375"
"2459","8462.140625","8462.140625","8462.140625"
"2533","9445.5517578125","9445.5517578125","9445.5517578125"
"2537","9118.3203125","9118.3203125","9118.3203125"
"2542","9211.173828125","9211.173828125","9211.173828125"
"2549","8797.697265625","8797.697265625","8797.697265625"
"2551","8737.48046875","8737.48046875","8737.48046875"
"2563","8598.458984375","8598.458984375","8598.458984375"
"2573","8633.8662109375","8633.8662109375","8633.8662109375"
"2578","9712.515625","9712.515625","9712.515625"
"2590","9989.7861328125","9989.7861328125","9989.7861328125"
"2599","8723.607421875","8723.607421875","8723.607421875"
"2612","10624.908203125","10624.908203125","10624.908203125"
"2624","9782.646484375","9782.646484375","9782.646484375"
"2662","8845.5654296875","8845.5654296875","8845.5654296875"
"2663","8648.1328125","8648.1328125","8648.1328125"
"2672","10066.171875","10066.171875","10066.171875"
"2700","8156.67724609375","8156.67724609375","8156.67724609375"
"2707","8253.69140625","8253.69140625","8253.69140625"
"2732","10156.08203125","10156.08203125","10156.08203125"
"2738","8773.244140625","8773.244140625","8773.244140625"
"2752","9947.251953125","9947.251953125","9947.251953125"
"2773","9572.14453125","9572.14453125","9572.14453125"
"2798","9797.9833984375","9797.9833984375","9797.9833984375"
"2815","9620.326171875","9620.326171875","9620.326171875"
"2821","9929.23046875","9929.23046875","9929.23046875"
"2833","10083.1171875","10083.1171875","10083.1171875"
"2836","8730.8828125","8730.8828125","8730.8828125"
"2839","9886.28515625","9886.28515625","9886.28515625"
"2860","9119.857421875","9119.857421875","9119.857421875"
"2863","10058.58984375","10058.58984375","10058.58984375"
"2865","9275.94921875","9275.94921875","9275.94921875"
"2871","9190.046875","9190.046875","9190.046875"
"2874","8560.3154296875","8560.3154296875","8560.3154296875"
"2884","10498.130859375","10498.130859375","10498.130859375"
"2902","9696.76953125","9696.76953125","9696.76953125"
"2909","9502.5","9502.5","9502.5"
"2911","8444.462890625","8444.462890625","8444.462890625"
"2938","9485.126953125","9485.126953125","9485.126953125"
"2941","8932.9306640625","8932.9306640625","8932.9306640625"
"2946","9378.75390625","9378.75390625","9378.75390625"
"2958","10184.865234375","10184.865234375","10184.865234375"
"2975","8418.01953125","8418.01953125","8418.01953125"
"2977","9391.322265625","9391.322265625","9391.322265625"
"2992","9564.001953125","9564.001953125","9564.001953125"
"3003","9789.2431640625","9789.2431640625","9789.2431640625"
"3029","9275.541015625","9275.541015625","9275.541015625"
"3030","9995.0400390625","9995.0400390625","9995.0400390625"
"3052","8863.8349609375","8863.8349609375","8863.8349609375"
"3066","9642.9228515625","9642.9228515625","9642.9228515625"
"3068","8194.03125","8194.03125","8194.03125"
"3069","8743.490234375","8743.490234375","8743.490234375"
"3070","9808.263671875","9808.263671875","9808.263671875"
"3073","9866.30078125","9866.30078125","9866.30078125"
"3091","9456.3720703125","9456.3720703125","9456.3720703125"
"3096","9301.34765625","9301.34765625","9301.34765625"
"3111","10296.2626953125","10296.2626953125","10296.2626953125"
"3117","9693.474609375","9693.474609375","9693.474609375"
"3121","9480.1943359375","9480.1943359375","9480.1943359375"
"3124","8225.34375","8225.34375","8225.34375"
"3163","9809.0703125","9809.0703125","9809.0703125"
"3167","9016.3828125","9016.3828125","9016.3828125"
"3176","9885.080078125","9885.080078125","9885.080078125"
"3214","9016.509765625","9016.509765625","9016.509765625"
"3215","9140.2744140625","9140.2744140625","9140.2744140625"
"3224","10368.732421875","10368.732421875","10368.732421875"
"3238","9672.91015625","9672.91015625","9672.91015625"
"3263","9520.74609375","9520.74609375","9520.74609375"
"3273","8969.0791015625","8969.0791015625","8969.0791015625"
"3274","9944.2216796875","9944.2216796875","9944.2216796875"
"3296","9100.326171875","9100.326171875","9100.326171875"
"3304","10084.07421875","10084.07421875","10084.07421875"
"3306","9922.08984375","9922.08984375","9922.08984375"
"3316","9287.5615234375","9287.5615234375","9287.5615234375"
"3318","10692.318359375","10692.318359375","10692.318359375"
"3335","8864.853515625","8864.853515625","8864.853515625"
"3341","8741.609375","8741.609375","8741.609375"
"3353","10200.12890625","10200.12890625","10200.12890625"
"3356","8480.380859375","8480.380859375","8480.380859375"
"3365","9367.1240234375","9367.1240234375","9367.1240234375"
"3367","10700.6015625","10700.6015625","10700.6015625"
"3372","9306.697265625","9306.697265625","9306.697265625"
"3398","9332.060546875","9332.060546875","9332.060546875"
"3417","10482.447265625","10482.447265625","10482.447265625"
"3419","9287.4775390625","9287.4775390625","9287.4775390625"
"3444","9822.9912109375","9822.9912109375","9822.9912109375"
"3485","9224.40625","9224.40625","9224.40625"
"3494","9373.5224609375","9373.5224609375","9373.5224609375"
"3506","9544.0830078125","9544.0830078125","9544.0830078125"
"3515","9610.25390625","9610.25390625","9610.25390625"
"3528","9589.0986328125","9589.0986328125","9589.0986328125"
"3536","9465.244140625","9465.244140625","9465.244140625"
"3543","9324.2255859375","9324.2255859375","9324.2255859375"
"3557","9114.240234375","9114.240234375","9114.240234375"
"3563","8504.7470703125","8504.7470703125","8504.7470703125"
"3566","8684.8232421875","8684.8232421875","8684.8232421875"
"3571","9277.529296875","9277.529296875","9277.529296875"
"3577","10033.63671875","10033.63671875","10033.63671875"
"3588","9878.6298828125","9878.6298828125","9878.6298828125"
"3595","9763.078125","9763.078125","9763.078125"
"3599","9250.546875","9250.546875","9250.546875"
"3601","9537.4794921875","9537.4794921875","9537.4794921875"
"3602","10167.130859375","10167.130859375","10167.130859375"
"3608","10324.4228515625","10324.4228515625","10324.4228515625"
"3610","10711.4345703125","10711.4345703125","10711.4345703125"
"3629","8562.9208984375","8562.9208984375","8562.9208984375"
"3633","8868.2958984375","8868.2958984375","8868.2958984375"
"3648","8691.662109375","8691.662109375","8691.662109375"
"3656","10919.4453125","10919.4453125","10919.4453125"
"3667","9332.6318359375","9332.6318359375","9332.6318359375"
"3673","10517.703125","10517.703125","10517.703125"
"3678","8606.109375","8606.109375","8606.109375"
"3679","9638.0625","9638.0625","9638.0625"
"3740","9491.056640625","9491.056640625","9491.056640625"
"3749","9417.0146484375","9417.0146484375","9417.0146484375"
"3750","10511.716796875","10511.716796875","10511.716796875"
"3758","9472.859375","9472.859375","9472.859375"
"3765","9443.873046875","9443.873046875","9443.873046875"
"3767","8784.3359375","8784.3359375","8784.3359375"
"3789","9333.830078125","9333.830078125","9333.830078125"
"3794","10265.115234375","10265.115234375","10265.115234375"
"3803","11125.8974609375","11125.8974609375","11125.8974609375"
"3815","8738.81640625","8738.81640625","8738.81640625"
"3818","8821.91796875","8821.91796875","8821.91796875"
"3836","10104.5546875","10104.5546875","10104.5546875"
"3838","9656.189453125","9656.189453125","9656.189453125"
"3849","9581.1787109375","9581.1787109375","9581.1787109375"
"3857","9171.708984375","9171.708984375","9171.708984375"
"3871","8738.3603515625","8738.3603515625","8738.3603515625"
"3878","10792.9990234375","10792.9990234375","10792.9990234375"
"3883","9218.087890625","9218.087890625","9218.087890625"
"3887","9378.513671875","9378.513671875","9378.513671875"
"3889","10954.27734375","10954.27734375","10954.27734375"
"3892","10332.5595703125","10332.5595703125","10332.5595703125"
"3910","10272.2529296875","10272.2529296875","10272.2529296875"
"3921","9652.0234375","9652.0234375","9652.0234375"
"3923","9829.498046875","9829.498046875","9829.498046875"
"3931","9931.9375","9931.9375","9931.9375"
"3951","9292.517578125","9292.517578125","9292.517578125"
"3958","11699.099609375","11699.099609375","11699.099609375"
"3961","9162.69140625","9162.69140625","9162.69140625"
"3974","8876.2421875","8876.2421875","8876.2421875"
"3993","9944.306640625","9944.306640625","9944.306640625"
"4009","10338.796875","10338.796875","10338.796875"
"4012","10015.83203125","10015.83203125","10015.83203125"
"4016","9738.9287109375","9738.9287109375","9738.9287109375"
"4021","9479.91015625","9479.91015625","9479.91015625"
"4032","10493.8984375","10493.8984375","10493.8984375"
"4040","11255.1953125","11255.1953125","11255.1953125"
"4054","8967.826171875","8967.826171875","8967.826171875"
"4066","10323.8916015625","10323.8916015625","10323.8916015625"
"4074","10133.8046875","10133.8046875","10133.8046875"
"4091","10120.3359375","10120.3359375","10120.3359375"
"4101","10723.50390625","10723.50390625","10723.50390625"
"4104","9532.349609375","9532.349609375","9532.349609375"
"4114","10018.3388671875","10018.3388671875","10018.3388671875"
"4131","9942.130859375","9942.130859375","9942.130859375"
"4140","10552.78125","10552.78125","10552.78125"
"4148","9928.33984375","9928.33984375","9928.33984375"
"4162","11040.318359375","11040.318359375","11040.318359375"
"4163","9272.55078125","9272.55078125","9272.55078125"
"4175","9633.4609375","9633.4609375","9633.4609375"
"4181","9952.6123046875","9952.6123046875","9952.6123046875"
"4184","9928.73046875","9928.73046875","9928.73046875"
"4212","9853.8583984375","9853.8583984375","9853.8583984375"
"4213","11153.134765625","11153.134765625","11153.134765625"
"4229","11015.2314453125","11015.2314453125","11015.2314453125"
"4247","9466.16796875","9466.16796875","9466.16796875"
"4281","10630.30859375","10630.30859375","10630.30859375"
"4295","9795.798828125","9795.798828125","9795.798828125"
"4318","9766.5732421875","9766.5732421875","9766.5732421875"
"4321","11193.451171875","11193.451171875","11193.451171875"
"4337","9539.4541015625","9539.4541015625","9539.4541015625"
"4341","10709.927734375","10709.927734375","10709.927734375"
"4349","10690.306640625","10690.306640625","10690.306640625"
"4358","10637.837890625","10637.837890625","10637.837890625"
"4359","10290.3232421875","10290.3232421875","10290.3232421875"
"4369","9634.263671875","9634.263671875","9634.263671875"
"4377","9572.22265625","9572.22265625","9572.22265625"
"4379","9577.3798828125","9577.3798828125","9577.3798828125"
"4392","9668.119140625","9668.119140625","9668.119140625"
"4402","9644.833984375","9644.833984375","9644.833984375"
"4413","10197.82421875","10197.82421875","10197.82421875"
"4415","9751.986328125","9751.986328125","9751.986328125"
"4420","10379.12890625","10379.12890625","10379.12890625"
"4424","11538.044921875","11538.044921875","11538.044921875"
"4425","10271.7451171875","10271.7451171875","10271.7451171875"
"4429","9968.9296875","9968.9296875","9968.9296875"
"4443","10235.060546875","10235.060546875","10235.060546875"
"4445","9809.0322265625","9809.0322265625","9809.0322265625"
"4447","10753.27734375","10753.27734375","10753.27734375"
"4453","10096.763671875","10096.763671875","10096.763671875"
"4465","9510.8955078125","9510.8955078125","9510.8955078125"
"4478","10768.23828125","10768.23828125","10768.23828125"
"4481","9770.232421875","9770.232421875","9770.232421875"
"4487","11137.66015625","11137.66015625","11137.66015625"
"4489","10556.4921875","10556.4921875","10556.4921875"
"4491","11098.412109375","11098.412109375","11098.412109375"
"4494","10582.83984375","10582.83984375","10582.83984375"
"4502","10307.025390625","10307.025390625","10307.025390625"
"4505","9641.9970703125","9641.9970703125","9641.9970703125"
"4510","10633.9375","10633.9375","10633.9375"
"4526","10685.9296875","10685.9296875","10685.9296875"
"4527","9784.1494140625","9784.1494140625","9784.1494140625"
"4553","11313.849609375","11313.849609375","11313.849609375"
"4579","9354.822265625","9354.822265625","9354.822265625"
"4609","10928.3486328125","10928.3486328125","10928.3486328125"
"4618","9850.5595703125","9850.5595703125","9850.5595703125"
"4631","10447.1015625","10447.1015625","10447.1015625"
"4637","9746.4091796875","9746.4091796875","9746.4091796875"
"4648","10197.037109375","10197.037109375","10197.037109375"
"4650","9829.84375","9829.84375","9829.84375"
"4651","11044.7919921875","11044.7919921875","11044.7919921875"
"4658","9644.5625","9644.5625","9644.5625"
"4659","9648.712890625","9648.712890625","9648.712890625"
"4666","10283.046875","10283.046875","10283.046875"
"4672","10714.013671875","10714.013671875","10714.013671875"
"4689","10792.986328125","10792.986328125","10792.986328125"
"4694","9431.2451171875","9431.2451171875","9431.2451171875"
"4729","11025.265625","11025.265625","11025.265625"
"4735","10340.072265625","10340.072265625","10340.072265625"
"4756","10115.685546875","10115.685546875","10115.685546875"
"4762","9748.69921875","9748.69921875","9748.69921875"
"4774","9561.6953125","9561.6953125","9561.6953125"
"4799","9342.8857421875","9342.8857421875","9342.8857421875"
"4860","10483.0166015625","10483.0166015625","10483.0166015625"
"4890","9977.1181640625","9977.1181640625","9977.1181640625"
"4911","11486","11486","11486"
"4919","10828.9306640625","10828.9306640625","10828.9306640625"
"4923","10819.14453125","10819.14453125","10819.14453125"
"4935","10387.24609375","10387.24609375","10387.24609375"
"4937","11255.6884765625","11255.6884765625","11255.6884765625"
"4942","9012.111328125","9012.111328125","9012.111328125"
"4950","9789.33203125","9789.33203125","9789.33203125"
"4951","10464.37890625","10464.37890625","10464.37890625"
"4967","9827.916015625","9827.916015625","9827.916015625"
"4968","9797.966796875","9797.966796875","9797.966796875"
"4979","10787.48828125","10787.48828125","10787.48828125"
"5004","10328.9375","10328.9375","10328.9375"
"5015","9118.6357421875","9118.6357421875","9118.6357421875"
"5019","9653.134765625","9653.134765625","9653.134765625"
"5035","9473.337890625","9473.337890625","9473.337890625"
"5038","10588.392578125","10588.392578125","10588.392578125"
"5041","10353.4296875","10353.4296875","10353.4296875"
"5056","9806.4404296875","9806.4404296875","9806.4404296875"
"5062","10758.8671875","10758.8671875","10758.8671875"
"5065","11418.703125","11418.703125","11418.703125"
"5074","10505.537109375","10505.537109375","10505.537109375"
"5076","10229.08203125","10229.08203125","10229.08203125"
"5078","10588.46484375","10588.46484375","10588.46484375"
"5091","10704.181640625","10704.181640625","10704.181640625"
"5113","10730.99609375","10730.99609375","10730.99609375"
"5128","8828.3857421875","8828.3857421875","8828.3857421875"
"5140","9931.0205078125","9931.0205078125","9931.0205078125"
"5158","10827.6669921875","10827.6669921875","10827.6669921875"
"5164","9648.3779296875","9648.3779296875","9648.3779296875"
"5167","10101.2412109375","10101.2412109375","10101.2412109375"
"5168","9814.5634765625","9814.5634765625","9814.5634765625"
"5179","10893.169921875","10893.169921875","10893.169921875"
"5210","10798.1875","10798.1875","10798.1875"
"5218","9961.529296875","9961.529296875","9961.529296875"
"5233","9699.85546875","9699.85546875","9699.85546875"
"5239","11104.5927734375","11104.5927734375","11104.5927734375"
"5240","10509.3671875","10509.3671875","10509.3671875"
"5242","9940.3623046875","9940.3623046875","9940.3623046875"
"5248","10286.720703125","10286.720703125","10286.720703125"
"5266","10207.54296875","10207.54296875","10207.54296875"
