"Step","dual_agent_nyc_man_south_no_info_mode0 - combined/total_reward","dual_agent_nyc_man_south_no_info_mode0 - combined/total_reward__MIN","dual_agent_nyc_man_south_no_info_mode0 - combined/total_reward__MAX"
"13542","17845.730020701525","17845.730020701525","17845.730020701525"
"13547","17816.694000999007","17816.694000999007","17816.694000999007"
"13562","18231.482638999893","18231.482638999893","18231.482638999893"
"13563","17888.898884199138","17888.898884199138","17888.898884199138"
"13566","18347.537543123544","18347.537543123544","18347.537543123544"
"13586","18215.55812012987","18215.55812012987","18215.55812012987"
"13590","17763.13506646132","17763.13506646132","17763.13506646132"
"13596","17840.398872155623","17840.398872155623","17840.398872155623"
"13597","17609.478258519262","17609.478258519262","17609.478258519262"
"13603","17760.815452908206","17760.815452908206","17760.815452908206"
"13636","17682.865824592078","17682.865824592078","17682.865824592078"
"13659","17920.872117604617","17920.872117604617","17920.872117604617"
"13697","17734.832975135974","17734.832975135974","17734.832975135974"
"13708","17561.09352755578","17561.09352755578","17561.09352755578"
"13727","18077.04894738595","18077.04894738595","18077.04894738595"
"13742","17814.217924048175","17814.217924048175","17814.217924048175"
"13767","17835.30640786991","17835.30640786991","17835.30640786991"
"13775","17632.403603452105","17632.403603452105","17632.403603452105"
"13821","17808.23707864358","17808.23707864358","17808.23707864358"
"13849","17444.1608485126","17444.1608485126","17444.1608485126"
"13853","17787.314852980355","17787.314852980355","17787.314852980355"
"13861","18079.152648185147","18079.152648185147","18079.152648185147"
"13866","16668.484611194363","16668.484611194363","16668.484611194363"
"13890","17532.525604367856","17532.525604367856","17532.525604367856"
"13900","18239.509288184043","18239.509288184043","18239.509288184043"
"13932","17592.45165609391","17592.45165609391","17592.45165609391"
"13948","17844.713937007436","17844.713937007436","17844.713937007436"
"13957","17867.12350563326","17867.12350563326","17867.12350563326"
"13962","17476.057392274393","17476.057392274393","17476.057392274393"
"13974","18050.959178016426","18050.959178016426","18050.959178016426"
"13985","18024.472094072597","18024.472094072597","18024.472094072597"
"13999","17897.986752109002","17897.986752109002","17897.986752109002"
"14018","17394.09171678322","17394.09171678322","17394.09171678322"
"14049","17526.31463389389","17526.31463389389","17526.31463389389"
"14066","17770.45461516262","17770.45461516262","17770.45461516262"
"14079","17413.65182120657","17413.65182120657","17413.65182120657"
"14080","17214.966201936953","17214.966201936953","17214.966201936953"
"14090","17716.81128046953","17716.81128046953","17716.81128046953"
"14092","17813.955204711958","17813.955204711958","17813.955204711958"
"14093","17534.569246309246","17534.569246309246","17534.569246309246"
"14096","17730.49701787102","17730.49701787102","17730.49701787102"
"14130","17807.903461843714","17807.903461843714","17807.903461843714"
"14137","17597.35252958153","17597.35252958153","17597.35252958153"
"14141","17467.957402958156","17467.957402958156","17467.957402958156"
"14152","17351.51369136419","17351.51369136419","17351.51369136419"
"14153","17709.781653041406","17709.781653041406","17709.781653041406"
"14161","17733.1383962704","17733.1383962704","17733.1383962704"
"14169","18078.877275974024","18078.877275974024","18078.877275974024"
"14170","17852.80062867688","17852.80062867688","17852.80062867688"
"14177","17180.093107142857","17180.093107142857","17180.093107142857"
"14181","17899.753330919084","17899.753330919084","17899.753330919084"
"14194","18253.27533702409","18253.27533702409","18253.27533702409"
"14206","17682.036181873686","17682.036181873686","17682.036181873686"
"14207","17590.84698690199","17590.84698690199","17590.84698690199"
"14229","17825.318753552005","17825.318753552005","17825.318753552005"
"14246","16815.757715756466","16815.757715756466","16815.757715756466"
"14253","18080.975141636143","18080.975141636143","18080.975141636143"
"14291","17028.934100149854","17028.934100149854","17028.934100149854"
"14298","17522.407656648906","17522.407656648906","17522.407656648906"
"14318","18003.345355033856","18003.345355033856","18003.345355033856"
"14321","17121.32912501388","17121.32912501388","17121.32912501388"
"14337","18075.04831690532","18075.04831690532","18075.04831690532"
"14344","17559.469751526252","17559.469751526252","17559.469751526252"
"14348","17322.693494227995","17322.693494227995","17322.693494227995"
"14358","17933.158924492174","17933.158924492174","17933.158924492174"
"14379","18045.121223748476","18045.121223748476","18045.121223748476"
"14389","17673.129510961262","17673.129510961262","17673.129510961262"
"14418","18029.119992784992","18029.119992784992","18029.119992784992"
"14436","17851.069552641806","17851.069552641806","17851.069552641806"
"14439","17944.825605477854","17944.825605477854","17944.825605477854"
"14442","17676.67368173493","17676.67368173493","17676.67368173493"
"14451","18351.239006798758","18351.239006798758","18351.239006798758"
"14457","17542.64074558775","17542.64074558775","17542.64074558775"
"14461","17808.5983473471","17808.5983473471","17808.5983473471"
"14478","18013.465039682542","18013.465039682542","18013.465039682542"
"14481","17917.802696331448","17917.802696331448","17917.802696331448"
"14482","17969.82247668998","17969.82247668998","17969.82247668998"
"14484","18046.1918982684","18046.1918982684","18046.1918982684"
"14494","17760.106245171497","17760.106245171497","17760.106245171497"
"14509","17882.853978438237","17882.853978438237","17882.853978438237"
"14511","17853.763810328564","17853.763810328564","17853.763810328564"
"14515","18413.557892884895","18413.557892884895","18413.557892884895"
"14529","17698.6892947608","17698.6892947608","17698.6892947608"
"14567","17903.024953435455","17903.024953435455","17903.024953435455"
"14570","17477.621668303917","17477.621668303917","17477.621668303917"
"14589","18179.58200846376","18179.58200846376","18179.58200846376"
"14593","17035.329365939615","17035.329365939615","17035.329365939615"
"14629","17982.757387584636","17982.757387584636","17982.757387584636"
"14630","17887.987656315905","17887.987656315905","17887.987656315905"
"14634","17604.151052364305","17604.151052364305","17604.151052364305"
"14640","17654.07381707182","17654.07381707182","17654.07381707182"
"14646","17469.27751262626","17469.27751262626","17469.27751262626"
"14663","17839.26515848041","17839.26515848041","17839.26515848041"
"14665","17554.596333832837","17554.596333832837","17554.596333832837"
"14667","18110.116444638697","18110.116444638697","18110.116444638697"
"14671","17590.10715509491","17590.10715509491","17590.10715509491"
"14672","18012.095133616385","18012.095133616385","18012.095133616385"
"14687","18169.203541319795","18169.203541319795","18169.203541319795"
"14697","17744.360705849707","17744.360705849707","17744.360705849707"
"14708","18069.033199300706","18069.033199300706","18069.033199300706"
"14715","17759.34902644578","17759.34902644578","17759.34902644578"
"14717","17534.347502192253","17534.347502192253","17534.347502192253"
"14718","17495.120286657788","17495.120286657788","17495.120286657788"
"14723","17492.63673856699","17492.63673856699","17492.63673856699"
"14724","17839.030034493288","17839.030034493288","17839.030034493288"
"14733","17765.58762440337","17765.58762440337","17765.58762440337"
"14736","17082.36502988678","17082.36502988678","17082.36502988678"
"14737","17627.72396439671","17627.72396439671","17627.72396439671"
"14746","17101.36161144411","17101.36161144411","17101.36161144411"
"14749","17787.717171356424","17787.717171356424","17787.717171356424"
"14756","17878.584018426016","17878.584018426016","17878.584018426016"
"14762","17605.691589937844","17605.691589937844","17605.691589937844"
"14771","17700.94538641914","17700.94538641914","17700.94538641914"
"14782","17981.14180883006","17981.14180883006","17981.14180883006"
"14784","17528.3033424631","17528.3033424631","17528.3033424631"
"14787","17543.994905511157","17543.994905511157","17543.994905511157"
"14792","17900.11894042069","17900.11894042069","17900.11894042069"
"14798","17835.237295843046","17835.237295843046","17835.237295843046"
"14800","17144.917086635585","17144.917086635585","17144.917086635585"
"14825","17570.620008130754","17570.620008130754","17570.620008130754"
"14830","17773.465852120105","17773.465852120105","17773.465852120105"
"14849","17676.700481879234","17676.700481879234","17676.700481879234"
"14869","17678.027270812523","17678.027270812523","17678.027270812523"
"14874","17825.717554223556","17825.717554223556","17825.717554223556"
"14876","17740.30603404929","17740.30603404929","17740.30603404929"
"14878","17723.2734440282","17723.2734440282","17723.2734440282"
"14884","17899.871946692198","17899.871946692198","17899.871946692198"
"14888","17946.045947469196","17946.045947469196","17946.045947469196"
"14899","17771.97144280719","17771.97144280719","17771.97144280719"
"14905","17298.665324730828","17298.665324730828","17298.665324730828"
"14906","17618.874670856923","17618.874670856923","17618.874670856923"
"14907","17329.673142385396","17329.673142385396","17329.673142385396"
"14909","17946.112313103564","17946.112313103564","17946.112313103564"
"14924","17430.308449217453","17430.308449217453","17430.308449217453"
"14928","18108.844448162952","18108.844448162952","18108.844448162952"
"14931","17384.440859029863","17384.440859029863","17384.440859029863"
"14955","17252.285930375176","17252.285930375176","17252.285930375176"
"14959","17895.31288686314","17895.31288686314","17895.31288686314"
"14967","17702.138651542904","17702.138651542904","17702.138651542904"
"14977","17976.61675851926","17976.61675851926","17976.61675851926"
"14980","17960.934880425135","17960.934880425135","17960.934880425135"
"14982","17559.326822871575","17559.326822871575","17559.326822871575"
"14988","17871.577528083035","17871.577528083035","17871.577528083035"
"15003","18010.255306055056","18010.255306055056","18010.255306055056"
"15013","17885.567927322678","17885.567927322678","17885.567927322678"
"15020","17296.988654595407","17296.988654595407","17296.988654595407"
"15032","17357.058160311914","17357.058160311914","17357.058160311914"
"15041","17884.487483044737","17884.487483044737","17884.487483044737"
"15047","17290.240174131424","17290.240174131424","17290.240174131424"
"15077","17618.277091852597","17618.277091852597","17618.277091852597"
"15085","17781.958275585526","17781.958275585526","17781.958275585526"
"15087","17946.65034582085","17946.65034582085","17946.65034582085"
"15091","17880.675904040407","17880.675904040407","17880.675904040407"
"15098","17873.42303973804","17873.42303973804","17873.42303973804"
"15113","17077.504354617602","17077.504354617602","17077.504354617602"
"15131","17988.229652208905","17988.229652208905","17988.229652208905"
"15139","17591.05438100788","17591.05438100788","17591.05438100788"
"15149","17804.703606587856","17804.703606587856","17804.703606587856"
"15150","17717.58455325231","17717.58455325231","17717.58455325231"
"15158","17559.101321595073","17559.101321595073","17559.101321595073"
"15164","17925.05919338995","17925.05919338995","17925.05919338995"
"15176","18024.658246336996","18024.658246336996","18024.658246336996"
"15178","17392.301354839605","17392.301354839605","17392.301354839605"
"15182","17725.006581668335","17725.006581668335","17725.006581668335"
"15197","18337.686111222116","18337.686111222116","18337.686111222116"
"15218","18458.086836663337","18458.086836663337","18458.086836663337"
"15222","17602.08144286269","17602.08144286269","17602.08144286269"
"15225","18008.759599761353","18008.759599761353","18008.759599761353"
"15227","17815.755949050945","17815.755949050945","17815.755949050945"
"15229","17832.789014541017","17832.789014541017","17832.789014541017"
"15234","17564.056062881566","17564.056062881566","17564.056062881566"
"15242","17649.375739205243","17649.375739205243","17649.375739205243"
"15244","17752.34197824398","17752.34197824398","17752.34197824398"
"15248","17975.678171633925","17975.678171633925","17975.678171633925"
"15260","17516.91799261849","17516.91799261849","17516.91799261849"
"15282","17590.232436341437","17590.232436341437","17590.232436341437"
"15289","18217.31401556777","18217.31401556777","18217.31401556777"
"15307","17574.33187992563","17574.33187992563","17574.33187992563"
"15309","18207.52299014874","18207.52299014874","18207.52299014874"
"15329","17631.139136835387","17631.139136835387","17631.139136835387"
"15346","17469.498896714395","17469.498896714395","17469.498896714395"
"15353","17604.088908785663","17604.088908785663","17604.088908785663"
"15362","17095.749105644358","17095.749105644358","17095.749105644358"
"15366","17920.622830169836","17920.622830169836","17920.622830169836"
"15385","17305.853192696195","17305.853192696195","17305.853192696195"
"15389","17699.611648906648","17699.611648906648","17699.611648906648"
"15416","18097.68326748252","18097.68326748252","18097.68326748252"
"15421","17972.678183732933","17972.678183732933","17972.678183732933"
"15443","18074.75813916639","18074.75813916639","18074.75813916639"
"15448","17884.598409146412","17884.598409146412","17884.598409146412"
"15454","17997.737051642805","17997.737051642805","17997.737051642805"
"15459","18297.15461813187","18297.15461813187","18297.15461813187"
"15467","17099.706715562214","17099.706715562214","17099.706715562214"
"15474","18099.396500388502","18099.396500388502","18099.396500388502"
"15475","17486.84121300921","17486.84121300921","17486.84121300921"
"15481","16790.700144466642","16790.700144466642","16790.700144466642"
"15506","18040.674364774117","18040.674364774117","18040.674364774117"
"15516","18127.010169663678","18127.010169663678","18127.010169663678"
"15535","17965.0885478133","17965.0885478133","17965.0885478133"
"15552","17779.82613755689","17779.82613755689","17779.82613755689"
"15566","17291.21337731713","17291.21337731713","17291.21337731713"
"15567","17462.30774958375","17462.30774958375","17462.30774958375"
"15573","18060.484665223667","18060.484665223667","18060.484665223667"
"15581","17682.61304467755","17682.61304467755","17682.61304467755"
"15583","17675.80394716395","17675.80394716395","17675.80394716395"
"15619","17838.09063841714","17838.09063841714","17838.09063841714"
"15630","17554.81158719059","17554.81158719059","17554.81158719059"
"15643","17462.50205705406","17462.50205705406","17462.50205705406"
"15645","17900.91645657121","17900.91645657121","17900.91645657121"
"15661","17270.317406232658","17270.317406232658","17270.317406232658"
"15686","17598.03128574204","17598.03128574204","17598.03128574204"
"15687","17626.571396797648","17626.571396797648","17626.571396797648"
"15691","17470.404212232213","17470.404212232213","17470.404212232213"
"15692","17864.633333166843","17864.633333166843","17864.633333166843"
"15706","17886.747565601065","17886.747565601065","17886.747565601065"
"15711","17399.933014235765","17399.933014235765","17399.933014235765"
"15712","17742.237359029863","17742.237359029863","17742.237359029863"
"15713","17667.57515528916","17667.57515528916","17667.57515528916"
"15715","17959.022184648682","17959.022184648682","17959.022184648682"
"15735","18117.527881923634","18117.527881923634","18117.527881923634"
"15740","18102.765499639252","18102.765499639252","18102.765499639252"
"15746","17642.187479409484","17642.187479409484","17642.187479409484"
"15747","18196.810291763795","18196.810291763795","18196.810291763795"
"15748","17884.386523892776","17884.386523892776","17884.386523892776"
"15749","17391.07650036075","17391.07650036075","17391.07650036075"
"15773","17586.004646603396","17586.004646603396","17586.004646603396"
"15776","17375.158578227332","17375.158578227332","17375.158578227332"
"15788","17949.969894022644","17949.969894022644","17949.969894022644"
"15804","17583.977969502725","17583.977969502725","17583.977969502725"
"15815","17782.989525391276","17782.989525391276","17782.989525391276"
"15816","17897.9456954712","17897.9456954712","17897.9456954712"
"15818","17591.828347485847","17591.828347485847","17591.828347485847"
"15826","18206.477163197913","18206.477163197913","18206.477163197913"
"15828","17993.336554362308","17993.336554362308","17993.336554362308"
"15831","18338.905338134093","18338.905338134093","18338.905338134093"
"15837","16866.62860636586","16866.62860636586","16866.62860636586"
"15844","18201.65951706627","18201.65951706627","18201.65951706627"
"15845","18230.09717335443","18230.09717335443","18230.09717335443"
"15856","17974.187731018985","17974.187731018985","17974.187731018985"
"15860","18074.942032190032","18074.942032190032","18074.942032190032"
"15878","17942.632234126984","17942.632234126984","17942.632234126984"
"15888","17922.06683635809","17922.06683635809","17922.06683635809"
"15890","17221.572033244534","17221.572033244534","17221.572033244534"
"15898","17670.40432836608","17670.40432836608","17670.40432836608"
"15899","18248.473481046734","18248.473481046734","18248.473481046734"
"15900","17865.313790459542","17865.313790459542","17865.313790459542"
"15916","17552.811716838718","17552.811716838718","17552.811716838718"
"15918","17865.75240892441","17865.75240892441","17865.75240892441"
"15923","17314.67633433234","17314.67633433234","17314.67633433234"
"15926","18019.527734099232","18019.527734099232","18019.527734099232"
"15927","17208.046670718173","17208.046670718173","17208.046670718173"
"15941","17562.08795693196","17562.08795693196","17562.08795693196"
"15954","17830.83715731491","17830.83715731491","17830.83715731491"
"15956","17306.021580031083","17306.021580031083","17306.021580031083"
"15975","17911.936939199695","17911.936939199695","17911.936939199695"
"15986","17782.43158868909","17782.43158868909","17782.43158868909"
"15991","17911.19210925186","17911.19210925186","17911.19210925186"
"16000","17578.14762967588","17578.14762967588","17578.14762967588"
"16035","17795.50748828949","17795.50748828949","17795.50748828949"
"16051","17612.47093609169","17612.47093609169","17612.47093609169"
"16055","17529.4653995449","17529.4653995449","17529.4653995449"
"16058","17438.428863553116","17438.428863553116","17438.428863553116"
"16070","18009.494114690864","18009.494114690864","18009.494114690864"
"16088","18396.502077228328","18396.502077228328","18396.502077228328"
"16091","17978.109503135758","17978.109503135758","17978.109503135758"
"16100","17903.72881887557","17903.72881887557","17903.72881887557"
"16103","17840.49019505495","17840.49019505495","17840.49019505495"
"16117","17915.12075499501","17915.12075499501","17915.12075499501"
"16142","18356.19357178932","18356.19357178932","18356.19357178932"
"16145","17971.697635087134","17971.697635087134","17971.697635087134"
"16147","18054.224548978804","18054.224548978804","18054.224548978804"
"16183","17547.173044150295","17547.173044150295","17547.173044150295"
"16193","17887.338898629147","17887.338898629147","17887.338898629147"
"16194","18320.047228826726","18320.047228826726","18320.047228826726"
"16202","18125.179862581863","18125.179862581863","18125.179862581863"
"16203","17495.284863802866","17495.284863802866","17495.284863802866"
"16215","17890.451576090578","17890.451576090578","17890.451576090578"
"16223","17679.548033660787","17679.548033660787","17679.548033660787"
"16240","18275.21749686425","18275.21749686425","18275.21749686425"
"16249","17699.03853216228","17699.03853216228","17699.03853216228"
"16254","17763.11789901765","17763.11789901765","17763.11789901765"
"16268","17833.6391916972","17833.6391916972","17833.6391916972"
"16280","17626.301477744484","17626.301477744484","17626.301477744484"
"16287","17611.17130597181","17611.17130597181","17611.17130597181"
"16308","18123.044703740707","18123.044703740707","18123.044703740707"
"16314","17645.38445940171","17645.38445940171","17645.38445940171"
"16316","17267.206560744813","17267.206560744813","17267.206560744813"
"16333","18274.79566697192","18274.79566697192","18274.79566697192"
"16336","17996.289023587524","17996.289023587524","17996.289023587524"
"16348","18087.915440198696","18087.915440198696","18087.915440198696"
"16350","17886.63955161506","17886.63955161506","17886.63955161506"
"16352","17693.995786796542","17693.995786796542","17693.995786796542"
"16357","17866.059005411254","17866.059005411254","17866.059005411254"
"16399","17693.224531718286","17693.224531718286","17693.224531718286"
"16410","17565.068150432904","17565.068150432904","17565.068150432904"
"16430","17979.676133449884","17979.676133449884","17979.676133449884"
"16452","17595.85223964924","17595.85223964924","17595.85223964924"
"16473","18040.142597319347","18040.142597319347","18040.142597319347"
"16483","17910.357386391388","17910.357386391388","17910.357386391388"
"16488","18143.66669838495","18143.66669838495","18143.66669838495"
"16490","17563.33865850816","17563.33865850816","17563.33865850816"
"16491","17844.91518692419","17844.91518692419","17844.91518692419"
"16501","17769.08278737929","17769.08278737929","17769.08278737929"
"16502","17819.204282217783","17819.204282217783","17819.204282217783"
"16516","17851.23804917305","17851.23804917305","17851.23804917305"
"16518","17970.26017865468","17970.26017865468","17970.26017865468"
"16527","17498.10817385393","17498.10817385393","17498.10817385393"
"16529","17517.440289016544","17517.440289016544","17517.440289016544"
"16530","17619.031049145302","17619.031049145302","17619.031049145302"
"16540","18404.27821112221","18404.27821112221","18404.27821112221"
"16541","17665.33591630592","17665.33591630592","17665.33591630592"
"16544","17636.583385087135","17636.583385087135","17636.583385087135"
"16554","17523.74870609946","17523.74870609946","17523.74870609946"
"16556","17467.964223609724","17467.964223609724","17467.964223609724"
"16571","18164.53289216339","18164.53289216339","18164.53289216339"
"16585","17859.17128646354","17859.17128646354","17859.17128646354"
"16596","17820.102884476637","17820.102884476637","17820.102884476637"
"16613","17833.011463591964","17833.011463591964","17833.011463591964"
"16615","17809.80095457321","17809.80095457321","17809.80095457321"
"16617","17684.16755824731","17684.16755824731","17684.16755824731"
"16621","18110.652407869908","18110.652407869908","18110.652407869908"
"16623","18067.46371991897","18067.46371991897","18067.46371991897"
"16625","17793.845930624935","17793.845930624935","17793.845930624935"
"16628","18350.05113969364","18350.05113969364","18350.05113969364"
"16630","17735.617998029753","17735.617998029753","17735.617998029753"
"16636","17453.151923465426","17453.151923465426","17453.151923465426"
"16649","17552.75540612166","17552.75540612166","17552.75540612166"
"16654","18023.95875546676","18023.95875546676","18023.95875546676"
"16655","17589.442889221893","17589.442889221893","17589.442889221893"
"16672","17679.78010803086","17679.78010803086","17679.78010803086"
"16686","17478.626174825178","17478.626174825178","17478.626174825178"
"16691","17954.053135780887","17954.053135780887","17954.053135780887"
"16693","18218.53679784105","18218.53679784105","18218.53679784105"
"16705","18131.98814857365","18131.98814857365","18131.98814857365"
"16724","18124.90935755911","18124.90935755911","18124.90935755911"
"16731","18076.137772949274","18076.137772949274","18076.137772949274"
"16734","18014.09500530026","18014.09500530026","18014.09500530026"
"16736","17986.52004778555","17986.52004778555","17986.52004778555"
"16739","18190.299025363525","18190.299025363525","18190.299025363525"
"16758","17646.08351795427","17646.08351795427","17646.08351795427"
"16783","17494.805804806307","17494.805804806307","17494.805804806307"
"16804","18039.146517649024","18039.146517649024","18039.146517649024"
"16814","17452.712061327562","17452.712061327562","17452.712061327562"
"16822","18188.983891386393","18188.983891386393","18188.983891386393"
"16832","18328.832815795322","18328.832815795322","18328.832815795322"
"16853","17625.15692743368","17625.15692743368","17625.15692743368"
"16876","17796.685886113886","17796.685886113886","17796.685886113886"
"16884","17259.977833555335","17259.977833555335","17259.977833555335"
"16892","17300.098863497617","17300.098863497617","17300.098863497617"
"16899","17780.62783180708","17780.62783180708","17780.62783180708"
"16901","18193.83287737263","18193.83287737263","18193.83287737263"
"16916","18110.814721750474","18110.814721750474","18110.814721750474"
"16918","17906.35157892108","17906.35157892108","17906.35157892108"
"16927","18279.91428055278","18279.91428055278","18279.91428055278"
"16935","17555.833027528028","17555.833027528028","17555.833027528028"
"16980","17963.880661588417","17963.880661588417","17963.880661588417"
"16982","17796.453786130536","17796.453786130536","17796.453786130536"
"17006","17656.600981268733","17656.600981268733","17656.600981268733"
"17041","18113.17663833389","18113.17663833389","18113.17663833389"
"17063","18463.227486291486","18463.227486291486","18463.227486291486"
"17067","18127.696248224","18127.696248224","18127.696248224"
"17103","18028.720405871907","18028.720405871907","18028.720405871907"
"17111","17241.57180966256","17241.57180966256","17241.57180966256"
"17113","17592.59721747697","17592.59721747697","17592.59721747697"
"17132","17523.3534997225","17523.3534997225","17523.3534997225"
"17160","17641.505533660787","17641.505533660787","17641.505533660787"
"17168","17431.00248604174","17431.00248604174","17431.00248604174"
"17178","17396.080522588527","17396.080522588527","17396.080522588527"
"17205","17492.233426628925","17492.233426628925","17492.233426628925"
"17206","17867.387919802422","17867.387919802422","17867.387919802422"
"17225","17407.08563730714","17407.08563730714","17407.08563730714"
"17256","17825.378075757577","17825.378075757577","17825.378075757577"
"17285","17683.20034726385","17683.20034726385","17683.20034726385"
"17306","17896.29606068931","17896.29606068931","17896.29606068931"
"17312","17556.66877380952","17556.66877380952","17556.66877380952"
"17316","17463.360061410815","17463.360061410815","17463.360061410815"
"17323","17659.6816972472","17659.6816972472","17659.6816972472"
"17328","17332.181262931517","17332.181262931517","17332.181262931517"
"17331","17538.48845840271","17538.48845840271","17538.48845840271"
"17336","17265.14068894994","17265.14068894994","17265.14068894994"
"17345","17663.37966022866","17663.37966022866","17663.37966022866"
"17356","18005.336752497504","18005.336752497504","18005.336752497504"
"17357","18075.68881002331","18075.68881002331","18075.68881002331"
"17369","18235.956911616166","18235.956911616166","18235.956911616166"
"17383","17700.64188172938","17700.64188172938","17700.64188172938"
"17386","17932.798193500945","17932.798193500945","17932.798193500945"
"17389","18178.055036519036","18178.055036519036","18178.055036519036"
"17399","17730.86576273727","17730.86576273727","17730.86576273727"
"17408","17426.145933150183","17426.145933150183","17426.145933150183"
"17430","17932.444803002552","17932.444803002552","17932.444803002552"
"17448","17300.722937562437","17300.722937562437","17300.722937562437"
"17450","17281.9695497558","17281.9695497558","17281.9695497558"
"17458","17558.201571844824","17558.201571844824","17558.201571844824"
"17466","17896.24255919081","17896.24255919081","17896.24255919081"
"17482","18384.895504717504","18384.895504717504","18384.895504717504"
"17484","17977.023515429017","17977.023515429017","17977.023515429017"
"17488","17807.218587384836","17807.218587384836","17807.218587384836"
"17499","17184.020614413366","17184.020614413366","17184.020614413366"
"17514","17806.33914901765","17806.33914901765","17806.33914901765"
"17517","17217.501164807414","17217.501164807414","17217.501164807414"
"17521","17882.353333583087","17882.353333583087","17882.353333583087"
"17522","17771.00271070596","17771.00271070596","17771.00271070596"
"17527","17611.36542621268","17611.36542621268","17611.36542621268"
"17540","17638.946072344326","17638.946072344326","17638.946072344326"
"17543","18345.81876881452","18345.81876881452","18345.81876881452"
"17548","17176.33684654235","17176.33684654235","17176.33684654235"
"17565","17903.275446303698","17903.275446303698","17903.275446303698"
"17571","18075.334877955378","18075.334877955378","18075.334877955378"
"17581","17890.844359945615","17890.844359945615","17890.844359945615"
"17586","17825.15714130314","17825.15714130314","17825.15714130314"
"17599","17968.6044961705","17968.6044961705","17968.6044961705"
"17608","18312.93178876679","18312.93178876679","18312.93178876679"
"17620","18126.823644771895","18126.823644771895","18126.823644771895"
"17633","17252.156500777004","17252.156500777004","17252.156500777004"
"17657","17700.153450993454","17700.153450993454","17700.153450993454"
"17661","17467.917486180486","17467.917486180486","17467.917486180486"
"17672","17386.251092130096","17386.251092130096","17386.251092130096"
"17682","17315.753829337333","17315.753829337333","17315.753829337333"
"17684","18138.265608780108","18138.265608780108","18138.265608780108"
"17688","17972.07742873793","17972.07742873793","17972.07742873793"
"17689","17730.153602897102","17730.153602897102","17730.153602897102"
"17701","17949.740252025756","17949.740252025756","17949.740252025756"
"17726","17432.569289377294","17432.569289377294","17432.569289377294"
"17733","18095.374680791432","18095.374680791432","18095.374680791432"
"17734","17717.76020851371","17717.76020851371","17717.76020851371"
"17741","17357.124514763014","17357.124514763014","17357.124514763014"
"17749","17923.59855683206","17923.59855683206","17923.59855683206"
"17756","17047.631137112887","17047.631137112887","17047.631137112887"
"17762","17692.912402292157","17692.912402292157","17692.912402292157"
"17765","17907.12353058053","17907.12353058053","17907.12353058053"
"17767","17693.187458569213","17693.187458569213","17693.187458569213"
"17776","18160.98362487513","18160.98362487513","18160.98362487513"
"17784","17770.035075480075","17770.035075480075","17770.035075480075"
"17785","18045.85161666112","18045.85161666112","18045.85161666112"
"17795","17852.168987900986","17852.168987900986","17852.168987900986"
"17798","17802.55743709069","17802.55743709069","17802.55743709069"
"17806","17381.02662776113","17381.02662776113","17381.02662776113"
"17809","17717.005346847596","17717.005346847596","17717.005346847596"
"17824","17311.357502886007","17311.357502886007","17311.357502886007"
"17835","17909.534935064938","17909.534935064938","17909.534935064938"
"17840","17878.04171717172","17878.04171717172","17878.04171717172"
"17844","17531.107497974248","17531.107497974248","17531.107497974248"
"17854","17928.23853835054","17928.23853835054","17928.23853835054"
"17857","17846.377954045958","17846.377954045958","17846.377954045958"
"17861","18220.774104562108","18220.774104562108","18220.774104562108"
"17865","17834.08085950161","17834.08085950161","17834.08085950161"
"17873","17307.111983433235","17307.111983433235","17307.111983433235"
"17915","18012.53141894217","18012.53141894217","18012.53141894217"
"17944","17365.688285797536","17365.688285797536","17365.688285797536"
"17949","17301.134284881788","17301.134284881788","17301.134284881788"
"17952","18452.142319902323","18452.142319902323","18452.142319902323"
"17953","17741.662272338774","17741.662272338774","17741.662272338774"
"17961","17853.10774947275","17853.10774947275","17853.10774947275"
"17965","17070.908425546677","17070.908425546677","17070.908425546677"
"17974","18202.39527505828","18202.39527505828","18202.39527505828"
"17985","17826.457057303807","17826.457057303807","17826.457057303807"
"17994","17852.513915528914","17852.513915528914","17852.513915528914"
"18006","17873.867819069823","17873.867819069823","17873.867819069823"
"18022","17306.047251720505","17306.047251720505","17306.047251720505"
"18033","17527.76823648574","17527.76823648574","17527.76823648574"
"18045","17651.794931068936","17651.794931068936","17651.794931068936"
"18085","17985.064881618382","17985.064881618382","17985.064881618382"
"18090","17686.08853157953","17686.08853157953","17686.08853157953"
"18108","17314.820254606508","17314.820254606508","17314.820254606508"
"18116","17894.58200435676","17894.58200435676","17894.58200435676"
"18121","17764.37708696859","17764.37708696859","17764.37708696859"
"18144","17568.160881562882","17568.160881562882","17568.160881562882"
"18160","17910.76543409369","17910.76543409369","17910.76543409369"
"18170","17658.90686086136","17658.90686086136","17658.90686086136"
"18172","18498.571141747143","18498.571141747143","18498.571141747143"
"18180","17484.109323565324","17484.109323565324","17484.109323565324"
"18184","18269.406611166618","18269.406611166618","18269.406611166618"
"18191","17702.300612137864","17702.300612137864","17702.300612137864"
"18202","17328.437514124766","17328.437514124766","17328.437514124766"
"18204","18230.90668098568","18230.90668098568","18230.90668098568"
"18235","17722.27897372072","17722.27897372072","17722.27897372072"
"18253","17711.532612526367","17711.532612526367","17711.532612526367"
"18261","17140.18523568099","17140.18523568099","17140.18523568099"
"18264","18084.409933011433","18084.409933011433","18084.409933011433"
