"Step","dual_agent_nyc_man_south_no_info_mode2 - combined/total_reward","dual_agent_nyc_man_south_no_info_mode2 - combined/total_reward__MIN","dual_agent_nyc_man_south_no_info_mode2 - combined/total_reward__MAX"
"1800","4729.68359375","4729.68359375","4729.68359375"
"1803","3785.517822265625","3785.517822265625","3785.517822265625"
"1810","5040.6513671875","5040.6513671875","5040.6513671875"
"1814","2805.888427734375","2805.888427734375","2805.888427734375"
"1821","2839.417236328125","2839.417236328125","2839.417236328125"
"1822","3076.03515625","3076.03515625","3076.03515625"
"1828","4973.5166015625","4973.5166015625","4973.5166015625"
"1830","3487.42333984375","3487.42333984375","3487.42333984375"
"1832","4115.9541015625","4115.9541015625","4115.9541015625"
"1833","3292.44091796875","3292.44091796875","3292.44091796875"
"1836","3920.6669921875","3920.6669921875","3920.6669921875"
"1843","2376.14501953125","2376.14501953125","2376.14501953125"
"1846","3913.85595703125","3913.85595703125","3913.85595703125"
"1859","4104.93408203125","4104.93408203125","4104.93408203125"
"1861","3486.7822265625","3486.7822265625","3486.7822265625"
"1878","2546.517333984375","2546.517333984375","2546.517333984375"
"1893","4685.55322265625","4685.55322265625","4685.55322265625"
"1897","2820.33740234375","2820.33740234375","2820.33740234375"
"1933","3799.502197265625","3799.502197265625","3799.502197265625"
"1944","4460.9453125","4460.9453125","4460.9453125"
"1951","4675.66455078125","4675.66455078125","4675.66455078125"
"1956","3899.57958984375","3899.57958984375","3899.57958984375"
"1959","4492.4921875","4492.4921875","4492.4921875"
"1985","5464.97509765625","5464.97509765625","5464.97509765625"
"1991","3234.8828125","3234.8828125","3234.8828125"
"2006","5283.62109375","5283.62109375","5283.62109375"
"2014","3870.001953125","3870.001953125","3870.001953125"
"2016","3972.535400390625","3972.535400390625","3972.535400390625"
"2028","3391.8232421875","3391.8232421875","3391.8232421875"
"2034","2976.244140625","2976.244140625","2976.244140625"
"2039","4336.2451171875","4336.2451171875","4336.2451171875"
"2049","4369.68359375","4369.68359375","4369.68359375"
"2067","4728.248046875","4728.248046875","4728.248046875"
"2068","3533.45556640625","3533.45556640625","3533.45556640625"
"2090","5187.7109375","5187.7109375","5187.7109375"
"2098","2765.0205078125","2765.0205078125","2765.0205078125"
"2105","2743.89453125","2743.89453125","2743.89453125"
"2110","4822.0966796875","4822.0966796875","4822.0966796875"
"2131","3801.322265625","3801.322265625","3801.322265625"
"2135","5260.2548828125","5260.2548828125","5260.2548828125"
"2141","3685.09716796875","3685.09716796875","3685.09716796875"
"2143","2331.212158203125","2331.212158203125","2331.212158203125"
"2152","4419.9423828125","4419.9423828125","4419.9423828125"
"2164","4261.21337890625","4261.21337890625","4261.21337890625"
"2171","4637.27685546875","4637.27685546875","4637.27685546875"
"2184","2950.98291015625","2950.98291015625","2950.98291015625"
"2187","2816.42431640625","2816.42431640625","2816.42431640625"
"2189","4361.22705078125","4361.22705078125","4361.22705078125"
"2192","3984.002685546875","3984.002685546875","3984.002685546875"
"2201","5618.86328125","5618.86328125","5618.86328125"
"2203","5205.810546875","5205.810546875","5205.810546875"
"2209","4320.283203125","4320.283203125","4320.283203125"
"2213","4071.212890625","4071.212890625","4071.212890625"
"2247","4352.9990234375","4352.9990234375","4352.9990234375"
"2263","5267.1728515625","5267.1728515625","5267.1728515625"
"2271","3167.81640625","3167.81640625","3167.81640625"
"2272","4384.7919921875","4384.7919921875","4384.7919921875"
"2283","3928.19189453125","3928.19189453125","3928.19189453125"
"2295","2984.0869140625","2984.0869140625","2984.0869140625"
"2302","4706.962890625","4706.962890625","4706.962890625"
"2321","5195.81005859375","5195.81005859375","5195.81005859375"
"2328","6046.884765625","6046.884765625","6046.884765625"
"2334","4020.961669921875","4020.961669921875","4020.961669921875"
"2343","5820.14990234375","5820.14990234375","5820.14990234375"
"2352","4961.78515625","4961.78515625","4961.78515625"
"2356","5028.7138671875","5028.7138671875","5028.7138671875"
"2378","3861.3564453125","3861.3564453125","3861.3564453125"
"2382","3769.56396484375","3769.56396484375","3769.56396484375"
"2400","5445.78076171875","5445.78076171875","5445.78076171875"
"2406","3969.3173828125","3969.3173828125","3969.3173828125"
"2410","5070.3759765625","5070.3759765625","5070.3759765625"
"2419","3945.664794921875","3945.664794921875","3945.664794921875"
"2422","4452.1748046875","4452.1748046875","4452.1748046875"
"2428","3868.237060546875","3868.237060546875","3868.237060546875"
"2429","4642.4990234375","4642.4990234375","4642.4990234375"
"2454","5014.0478515625","5014.0478515625","5014.0478515625"
"2459","4488.82421875","4488.82421875","4488.82421875"
"2533","4684.05517578125","4684.05517578125","4684.05517578125"
"2537","4457.1689453125","4457.1689453125","4457.1689453125"
"2542","5037.58203125","5037.58203125","5037.58203125"
"2549","4828.87646484375","4828.87646484375","4828.87646484375"
"2551","3609.248779296875","3609.248779296875","3609.248779296875"
"2563","5541.61279296875","5541.61279296875","5541.61279296875"
"2573","4302.625","4302.625","4302.625"
"2578","4174.07568359375","4174.07568359375","4174.07568359375"
"2590","4724.0107421875","4724.0107421875","4724.0107421875"
"2599","5959.35205078125","5959.35205078125","5959.35205078125"
"2612","4294.98974609375","4294.98974609375","4294.98974609375"
"2624","4543.36181640625","4543.36181640625","4543.36181640625"
"2662","4659.73095703125","4659.73095703125","4659.73095703125"
"2663","4973.0615234375","4973.0615234375","4973.0615234375"
"2672","5942.9384765625","5942.9384765625","5942.9384765625"
"2700","4488.23779296875","4488.23779296875","4488.23779296875"
"2707","4928.2900390625","4928.2900390625","4928.2900390625"
"2732","4200.5458984375","4200.5458984375","4200.5458984375"
"2738","4231.466796875","4231.466796875","4231.466796875"
"2752","4561.99462890625","4561.99462890625","4561.99462890625"
"2773","6341.76953125","6341.76953125","6341.76953125"
"2798","3958.89599609375","3958.89599609375","3958.89599609375"
"2815","5067.7822265625","5067.7822265625","5067.7822265625"
"2821","4140.29541015625","4140.29541015625","4140.29541015625"
"2833","4900.0380859375","4900.0380859375","4900.0380859375"
"2836","3125.9521484375","3125.9521484375","3125.9521484375"
"2839","4539.63623046875","4539.63623046875","4539.63623046875"
"2860","4520.5517578125","4520.5517578125","4520.5517578125"
"2863","4312.3994140625","4312.3994140625","4312.3994140625"
"2865","4895.15869140625","4895.15869140625","4895.15869140625"
"2871","4903.92919921875","4903.92919921875","4903.92919921875"
"2874","4973.498046875","4973.498046875","4973.498046875"
"2884","4203.08056640625","4203.08056640625","4203.08056640625"
"2902","5616.89697265625","5616.89697265625","5616.89697265625"
"2909","5518.5556640625","5518.5556640625","5518.5556640625"
"2911","4675.88916015625","4675.88916015625","4675.88916015625"
"2938","4977.7783203125","4977.7783203125","4977.7783203125"
"2941","6213.61962890625","6213.61962890625","6213.61962890625"
"2946","3554.37109375","3554.37109375","3554.37109375"
"2958","5371.150390625","5371.150390625","5371.150390625"
"2975","5795.8095703125","5795.8095703125","5795.8095703125"
"2977","4129.89013671875","4129.89013671875","4129.89013671875"
"2992","5625.98779296875","5625.98779296875","5625.98779296875"
"3003","5583.7412109375","5583.7412109375","5583.7412109375"
"3029","5555.109375","5555.109375","5555.109375"
"3030","5928.40087890625","5928.40087890625","5928.40087890625"
"3052","4334.8125","4334.8125","4334.8125"
"3066","4907.587890625","4907.587890625","4907.587890625"
"3068","5758.0576171875","5758.0576171875","5758.0576171875"
"3069","5456.67724609375","5456.67724609375","5456.67724609375"
"3070","6388.9345703125","6388.9345703125","6388.9345703125"
"3073","4489.6044921875","4489.6044921875","4489.6044921875"
"3091","6096.7109375","6096.7109375","6096.7109375"
"3096","4012.07080078125","4012.07080078125","4012.07080078125"
"3111","4893.009765625","4893.009765625","4893.009765625"
"3117","4931.564453125","4931.564453125","4931.564453125"
"3121","5513.35693359375","5513.35693359375","5513.35693359375"
"3124","4318.7099609375","4318.7099609375","4318.7099609375"
"3163","6016.43115234375","6016.43115234375","6016.43115234375"
"3167","6289.70751953125","6289.70751953125","6289.70751953125"
"3176","5648.2578125","5648.2578125","5648.2578125"
"3214","5880.9287109375","5880.9287109375","5880.9287109375"
"3215","5448.8193359375","5448.8193359375","5448.8193359375"
"3224","4927.54736328125","4927.54736328125","4927.54736328125"
"3238","5228.544921875","5228.544921875","5228.544921875"
"3263","6920.720703125","6920.720703125","6920.720703125"
"3273","4678.4794921875","4678.4794921875","4678.4794921875"
"3274","5334.45458984375","5334.45458984375","5334.45458984375"
"3296","5690.1630859375","5690.1630859375","5690.1630859375"
"3304","4366.01416015625","4366.01416015625","4366.01416015625"
"3306","5059.1279296875","5059.1279296875","5059.1279296875"
"3316","6020.40966796875","6020.40966796875","6020.40966796875"
"3318","5396.62109375","5396.62109375","5396.62109375"
"3335","6346.466796875","6346.466796875","6346.466796875"
"3341","5368.16015625","5368.16015625","5368.16015625"
"3353","5800.9921875","5800.9921875","5800.9921875"
"3356","5404.6494140625","5404.6494140625","5404.6494140625"
"3365","4627.21484375","4627.21484375","4627.21484375"
"3367","4957.544921875","4957.544921875","4957.544921875"
"3372","4352.69091796875","4352.69091796875","4352.69091796875"
"3398","5804.767578125","5804.767578125","5804.767578125"
"3417","6329.796875","6329.796875","6329.796875"
"3419","5660.8369140625","5660.8369140625","5660.8369140625"
"3444","5603.0830078125","5603.0830078125","5603.0830078125"
"3485","6034.876953125","6034.876953125","6034.876953125"
"3494","5388.60107421875","5388.60107421875","5388.60107421875"
"3506","6066.400390625","6066.400390625","6066.400390625"
"3515","5338.10205078125","5338.10205078125","5338.10205078125"
"3528","4102.8701171875","4102.8701171875","4102.8701171875"
"3536","5439.552734375","5439.552734375","5439.552734375"
"3543","5670.9560546875","5670.9560546875","5670.9560546875"
"3557","6295.87646484375","6295.87646484375","6295.87646484375"
"3563","5103.97607421875","5103.97607421875","5103.97607421875"
"3566","5589.3857421875","5589.3857421875","5589.3857421875"
"3571","5150.0234375","5150.0234375","5150.0234375"
"3577","6373.51806640625","6373.51806640625","6373.51806640625"
"3588","6074.375","6074.375","6074.375"
"3595","6568.97265625","6568.97265625","6568.97265625"
"3599","5386.33984375","5386.33984375","5386.33984375"
"3601","5645.953125","5645.953125","5645.953125"
"3602","5368.5390625","5368.5390625","5368.5390625"
"3608","6794.80078125","6794.80078125","6794.80078125"
"3610","6995.5771484375","6995.5771484375","6995.5771484375"
"3629","4741.056640625","4741.056640625","4741.056640625"
"3633","5363.4853515625","5363.4853515625","5363.4853515625"
"3648","5545.67041015625","5545.67041015625","5545.67041015625"
"3656","6351.7685546875","6351.7685546875","6351.7685546875"
"3667","6301.537109375","6301.537109375","6301.537109375"
"3673","6002.611328125","6002.611328125","6002.611328125"
"3678","3942.1787109375","3942.1787109375","3942.1787109375"
"3679","5716.3603515625","5716.3603515625","5716.3603515625"
"3740","5976.4814453125","5976.4814453125","5976.4814453125"
"3749","6461.17724609375","6461.17724609375","6461.17724609375"
"3750","5728.01171875","5728.01171875","5728.01171875"
"3758","6368.2197265625","6368.2197265625","6368.2197265625"
"3765","5140.900390625","5140.900390625","5140.900390625"
"3767","6719.150390625","6719.150390625","6719.150390625"
"3789","5403.76953125","5403.76953125","5403.76953125"
"3794","6402.31298828125","6402.31298828125","6402.31298828125"
"3803","6124.2470703125","6124.2470703125","6124.2470703125"
"3815","4895.927734375","4895.927734375","4895.927734375"
"3818","5464.22802734375","5464.22802734375","5464.22802734375"
"3836","6023.7158203125","6023.7158203125","6023.7158203125"
"3838","5538.7841796875","5538.7841796875","5538.7841796875"
"3849","5425.4306640625","5425.4306640625","5425.4306640625"
"3857","5930.76953125","5930.76953125","5930.76953125"
"3871","6994.275390625","6994.275390625","6994.275390625"
"3878","5799.8486328125","5799.8486328125","5799.8486328125"
"3883","5405.9140625","5405.9140625","5405.9140625"
"3887","7171.6796875","7171.6796875","7171.6796875"
"3889","5915.896484375","5915.896484375","5915.896484375"
"3892","5235.1201171875","5235.1201171875","5235.1201171875"
"3910","6528.64111328125","6528.64111328125","6528.64111328125"
"3921","5553.37890625","5553.37890625","5553.37890625"
"3923","5760.40478515625","5760.40478515625","5760.40478515625"
"3931","7586.29736328125","7586.29736328125","7586.29736328125"
"3951","5448.0185546875","5448.0185546875","5448.0185546875"
"3958","7110.57080078125","7110.57080078125","7110.57080078125"
"3961","5063.1640625","5063.1640625","5063.1640625"
"3974","6363.8681640625","6363.8681640625","6363.8681640625"
"3993","6715.05078125","6715.05078125","6715.05078125"
"4009","6203.4091796875","6203.4091796875","6203.4091796875"
"4012","6407.90576171875","6407.90576171875","6407.90576171875"
"4016","4875.107421875","4875.107421875","4875.107421875"
"4021","6066.4375","6066.4375","6066.4375"
"4032","5764.8330078125","5764.8330078125","5764.8330078125"
"4040","5956.671875","5956.671875","5956.671875"
"4054","4592.3115234375","4592.3115234375","4592.3115234375"
"4066","6283.42626953125","6283.42626953125","6283.42626953125"
"4074","5837.787109375","5837.787109375","5837.787109375"
"4091","5841.1328125","5841.1328125","5841.1328125"
"4101","6503.6279296875","6503.6279296875","6503.6279296875"
"4104","6070.9404296875","6070.9404296875","6070.9404296875"
"4114","5950.2275390625","5950.2275390625","5950.2275390625"
"4131","6406.017578125","6406.017578125","6406.017578125"
"4140","6512.9755859375","6512.9755859375","6512.9755859375"
"4148","5581.81787109375","5581.81787109375","5581.81787109375"
"4162","5232.0908203125","5232.0908203125","5232.0908203125"
"4163","5900.48193359375","5900.48193359375","5900.48193359375"
"4175","6404.2314453125","6404.2314453125","6404.2314453125"
"4181","6366.06884765625","6366.06884765625","6366.06884765625"
"4184","6278.7373046875","6278.7373046875","6278.7373046875"
"4212","5514.0390625","5514.0390625","5514.0390625"
"4213","6143.2490234375","6143.2490234375","6143.2490234375"
"4229","7087.75390625","7087.75390625","7087.75390625"
"4247","5368.89111328125","5368.89111328125","5368.89111328125"
"4281","5763.1376953125","5763.1376953125","5763.1376953125"
"4295","5693.82373046875","5693.82373046875","5693.82373046875"
"4318","5576.396484375","5576.396484375","5576.396484375"
"4321","5043.05126953125","5043.05126953125","5043.05126953125"
"4337","6457.353515625","6457.353515625","6457.353515625"
"4341","6273.80078125","6273.80078125","6273.80078125"
"4349","5645.7529296875","5645.7529296875","5645.7529296875"
"4358","5742.4736328125","5742.4736328125","5742.4736328125"
"4359","6597.2333984375","6597.2333984375","6597.2333984375"
"4369","7130.3017578125","7130.3017578125","7130.3017578125"
"4377","6952.5595703125","6952.5595703125","6952.5595703125"
"4379","5971.1484375","5971.1484375","5971.1484375"
"4392","6609.34375","6609.34375","6609.34375"
"4402","6060.27783203125","6060.27783203125","6060.27783203125"
"4413","7468.03955078125","7468.03955078125","7468.03955078125"
"4415","5819.734375","5819.734375","5819.734375"
"4420","6282.8828125","6282.8828125","6282.8828125"
"4424","5744.7265625","5744.7265625","5744.7265625"
"4425","5057.05078125","5057.05078125","5057.05078125"
"4429","6017.01171875","6017.01171875","6017.01171875"
"4443","5930.42578125","5930.42578125","5930.42578125"
"4445","5506.576171875","5506.576171875","5506.576171875"
"4447","6534.7763671875","6534.7763671875","6534.7763671875"
"4453","5705.12890625","5705.12890625","5705.12890625"
"4465","6900.68896484375","6900.68896484375","6900.68896484375"
"4478","6139.392578125","6139.392578125","6139.392578125"
"4481","6665.236328125","6665.236328125","6665.236328125"
"4487","7764.9443359375","7764.9443359375","7764.9443359375"
"4489","6285.75341796875","6285.75341796875","6285.75341796875"
"4491","4903.6455078125","4903.6455078125","4903.6455078125"
"4494","6517.55712890625","6517.55712890625","6517.55712890625"
"4502","5866.04931640625","5866.04931640625","5866.04931640625"
"4505","6394.451171875","6394.451171875","6394.451171875"
"4510","6523.4794921875","6523.4794921875","6523.4794921875"
"4526","6002.01171875","6002.01171875","6002.01171875"
"4527","6106.27734375","6106.27734375","6106.27734375"
"4553","4997.8818359375","4997.8818359375","4997.8818359375"
"4579","6294.43017578125","6294.43017578125","6294.43017578125"
"4609","6145.115234375","6145.115234375","6145.115234375"
"4618","7357.38818359375","7357.38818359375","7357.38818359375"
"4631","6378.2470703125","6378.2470703125","6378.2470703125"
"4637","7249.310546875","7249.310546875","7249.310546875"
"4648","7125.35400390625","7125.35400390625","7125.35400390625"
"4650","5716.669921875","5716.669921875","5716.669921875"
"4651","7602.078125","7602.078125","7602.078125"
"4658","6655.720703125","6655.720703125","6655.720703125"
"4659","6268.431640625","6268.431640625","6268.431640625"
"4666","6683.4912109375","6683.4912109375","6683.4912109375"
"4672","6889.1123046875","6889.1123046875","6889.1123046875"
"4689","5311.3916015625","5311.3916015625","5311.3916015625"
"4694","6120.03271484375","6120.03271484375","6120.03271484375"
"4729","6635.89599609375","6635.89599609375","6635.89599609375"
"4735","6680.47607421875","6680.47607421875","6680.47607421875"
"4756","5716.14794921875","5716.14794921875","5716.14794921875"
"4762","6999.841796875","6999.841796875","6999.841796875"
"4774","6283.6669921875","6283.6669921875","6283.6669921875"
"4799","7351.1796875","7351.1796875","7351.1796875"
"4860","6002.384765625","6002.384765625","6002.384765625"
"4890","6253.681640625","6253.681640625","6253.681640625"
"4911","5609.21044921875","5609.21044921875","5609.21044921875"
"4919","5922.0576171875","5922.0576171875","5922.0576171875"
"4923","6072.1728515625","6072.1728515625","6072.1728515625"
"4935","6403.435546875","6403.435546875","6403.435546875"
"4937","6518.6689453125","6518.6689453125","6518.6689453125"
"4942","6253.59814453125","6253.59814453125","6253.59814453125"
"4950","6634.4072265625","6634.4072265625","6634.4072265625"
"4951","6845.73974609375","6845.73974609375","6845.73974609375"
"4967","6757.2421875","6757.2421875","6757.2421875"
"4968","6376.2451171875","6376.2451171875","6376.2451171875"
"4979","6544.6708984375","6544.6708984375","6544.6708984375"
"5004","6888.3330078125","6888.3330078125","6888.3330078125"
"5015","5744.24609375","5744.24609375","5744.24609375"
"5019","6249.61767578125","6249.61767578125","6249.61767578125"
"5035","6968.9287109375","6968.9287109375","6968.9287109375"
"5038","6441.27783203125","6441.27783203125","6441.27783203125"
